time_s,signal
53.400,104.7685
53.600,98.5358
53.800,107.2038
54.000,99.6710
54.200,100.7790
54.400,102.5043
54.600,101.7842
54.800,97.4591
55.000,104.2984
55.200,108.4711
55.400,97.7924
55.600,102.9310
55.800,105.7259
56.000,107.9424
56.200,108.3264
56.400,107.9550
56.600,106.4456
56.800,98.0485
57.000,102.2082
57.200,102.7827
57.400,100.4701
57.600,101.4641
57.800,110.2662
58.000,102.7854
58.200,97.8230
58.400,105.9525
58.600,105.7176
58.800,101.4848
59.000,106.7565
59.200,105.7513
59.400,109.4938
59.600,98.8485
59.800,107.3963
60.000,108.5182
60.200,106.8531
60.400,105.3165
60.600,108.9076
60.800,101.0566
61.000,107.1243
61.200,109.5299
61.400,105.7771
61.600,96.5393
61.800,107.9247
62.000,99.2295
62.200,102.3037
62.400,109.4485
62.600,106.6969
62.800,102.2922
63.000,97.8912
63.200,103.9521
63.400,109.9071
63.600,106.3759
63.800,97.2388
64.000,104.9333
64.200,107.7497
64.400,97.1399
64.600,101.0208
64.800,104.3942
65.000,97.7012
65.200,108.5103
65.400,106.1508
65.600,99.4506
65.800,103.7679
66.000,97.9592
66.200,106.2233
66.400,97.6376
66.600,99.7705
66.800,107.2668
67.000,100.2271
67.200,96.7445
67.400,98.5091
67.600,108.7332
67.800,107.1237
68.000,105.8977
68.200,98.1536
68.400,102.3119
68.600,103.3849
68.800,96.1101
69.000,98.7018
69.200,108.6309
69.400,98.0828
69.600,108.0168
69.800,96.8501
70.000,98.3715
70.200,101.6268
70.400,104.0141
70.600,97.1197
70.800,97.9732
71.000,97.7402
71.200,107.5226
71.400,96.5827
71.600,99.1335
71.800,103.7712
72.000,97.5912
72.200,102.0313
72.400,103.0717
72.600,99.9320
72.800,96.5620
73.000,101.9341
73.200,102.0246
73.400,101.5580
73.600,108.0149
73.800,101.0236
74.000,97.9440
74.200,105.9842
74.400,97.7093
74.600,104.8582
74.800,107.8634
75.000,97.1286
75.200,101.7439
75.400,99.2019
75.600,94.9038
75.800,98.3802
76.000,101.6504
76.200,100.5673
76.400,103.3871
76.600,99.8818
76.800,107.6430
77.000,105.7634
77.200,96.0252
77.400,95.8043
77.600,96.7405
77.800,107.7937
78.000,100.6543
78.200,106.7041
78.400,99.9795
78.600,96.9469
78.800,101.4829
79.000,107.5590
79.200,106.4389
79.400,95.4260
79.600,107.3220
79.800,107.5750
80.000,99.2936
80.200,95.3567
80.400,104.7668
80.600,99.3586
80.800,94.6163
81.000,95.5216
81.200,97.7981
81.400,102.5479
81.600,99.1453
81.800,99.6621
82.000,102.7722
82.200,96.4968
82.400,102.7393
82.600,96.6927
82.800,97.2687
83.000,102.1051
83.200,98.7350
83.400,102.6713
83.600,106.7642
83.800,102.3897
84.000,100.9288
84.200,95.8684
84.400,98.6007
84.600,96.8886
84.800,101.3997
85.000,99.7808
85.200,98.2180
85.400,98.4939
85.600,98.8933
85.800,98.4313
86.000,106.1185
86.200,94.8053
86.400,92.9842
86.600,101.7998
86.800,97.5332
87.000,97.5995
87.200,96.7377
87.400,94.7292
87.600,96.2571
87.800,99.5078
88.000,98.0870
88.200,96.1490
88.400,93.6242
88.600,96.4977
88.800,99.6469
89.000,96.9618
89.200,105.0890
89.400,100.2495
89.600,104.1815
89.800,96.4351
90.000,100.3848
90.200,96.0242
90.400,98.4445
90.600,96.4427
90.800,92.7266
91.000,101.1152
91.200,105.6122
91.400,98.3999
91.600,102.0278
91.800,104.4771
92.000,100.0261
92.200,95.2355
92.400,102.5994
92.600,105.6268
92.800,99.4656
93.000,96.2447
93.200,97.3002
93.400,96.4094
93.600,95.6680
93.800,100.1663
94.000,99.6069
94.200,98.7234
94.400,103.3163
94.600,103.3292
94.800,102.5730
95.000,94.7978
95.200,93.2111
95.400,93.2097
95.600,103.1452
95.800,96.1170
96.000,96.8483
96.200,93.2460
96.400,99.8057
96.600,96.5848
96.800,101.1189
97.000,104.2510
97.200,97.0099
97.400,93.0230
97.600,97.3509
97.800,99.2697
98.000,97.3868
98.200,93.5973
98.400,92.4117
98.600,92.2227
98.800,94.1732
99.000,94.2653
99.200,103.0898
99.400,94.1812
99.600,93.8478
99.800,90.8391
100.000,102.4747
100.200,96.6162
100.400,90.4362
100.600,99.7573
100.800,100.5532
101.000,98.4666
101.200,98.4537
101.400,94.1594
101.600,96.7419
101.800,99.3687
102.000,102.9564
102.200,101.3570
102.400,93.5731
102.600,96.8920
102.800,96.6676
103.000,95.2951
103.200,98.2547
103.400,101.1246
103.600,97.6500
103.800,91.0975
104.000,98.3211
104.200,99.4520
104.400,100.4906
104.600,96.2894
104.800,99.0952
105.000,89.8727
105.200,99.4691
105.400,94.7926
105.600,90.1795
105.800,94.6947
106.000,101.6764
106.200,89.2845
106.400,91.6951
106.600,97.9573
106.800,93.5542
107.000,91.0172
107.200,98.4877
107.400,91.4202
107.600,95.8216
107.800,89.6892
108.000,94.0191
108.200,95.4655
108.400,95.2614
108.600,95.4629
108.800,99.1630
109.000,94.7552
109.200,93.3302
109.400,96.7227
109.600,98.6237
109.800,97.9885
110.000,95.0650
110.200,88.6679
110.400,97.1968
110.600,100.6022
110.800,89.2533
111.000,93.3318
111.200,99.5904
111.400,96.7586
111.600,88.3346
111.800,95.1235
112.000,91.0255
112.200,94.4636
112.400,90.0044
112.600,99.4842
112.800,99.3347
113.000,91.1606
113.200,91.9874
113.400,91.7534
113.600,100.7771
113.800,96.6411
114.000,98.9491
114.200,96.8364
114.400,95.2896
114.600,97.6189
114.800,92.0158
115.000,95.7700
115.200,92.3917
115.400,99.8095
115.600,88.8696
115.800,90.7769
116.000,88.4639
116.200,92.8590
116.400,89.8894
116.600,95.9048
116.800,91.6179
117.000,94.9666
117.200,87.3048
117.400,99.8436
117.600,99.8764
117.800,87.5441
118.000,93.8328
118.200,93.0132
118.400,95.8839
118.600,87.7566
118.800,94.7654
119.000,100.5173
119.200,96.8637
119.400,92.2871
119.600,96.9775
119.800,96.0557
120.000,92.0434
120.200,91.1702
120.400,87.8231
120.600,95.3896
120.800,95.2644
121.000,88.0372
121.200,98.3894
121.400,87.4532
121.600,95.9970
121.800,94.6179
122.000,93.0762
122.200,94.7056
122.400,87.4776
122.600,98.8413
122.800,96.9713
123.000,97.8171
123.200,88.1881
123.400,93.3800
123.600,93.9887
123.800,95.2822
124.000,90.3960
124.200,86.9814
124.400,86.2399
124.600,96.0552
124.800,96.9737
125.000,94.4303
125.200,92.6057
125.400,98.8005
125.600,89.2154
125.800,90.4856
126.000,91.9785
126.200,86.8519
126.400,93.8712
126.600,98.6357
126.800,88.1430
127.000,99.4746
127.200,87.1173
127.400,99.0155
127.600,98.7643
127.800,93.5239
128.000,92.6789
128.200,87.3300
128.400,98.4520
128.600,97.0939
128.800,92.8282
129.000,88.1271
129.200,89.3702
129.400,96.2504
129.600,88.4723
129.800,97.2636
130.000,98.3595
130.200,93.4413
130.400,88.0530
130.600,85.9084
130.800,99.0431
131.000,93.6787
131.200,88.4751
131.400,89.9271
131.600,98.8826
131.800,86.0862
132.000,86.7833
132.200,89.9904
132.400,88.6552
132.600,91.9048
132.800,94.8055
133.000,91.2512
133.200,87.3184
133.400,87.5524
133.600,90.4816
133.800,86.9342
134.000,98.7323
134.200,90.8286
134.400,95.0971
134.600,97.6805
134.800,94.2090
135.000,85.8611
135.200,93.1392
135.400,89.9928
135.600,96.3555
135.800,95.8846
136.000,88.9950
136.200,98.6228
136.400,93.1814
136.600,86.4488
136.800,94.2102
137.000,97.2473
137.200,88.9386
137.400,85.1471
137.600,94.5270
137.800,89.2733
138.000,97.6621
138.200,95.4605
138.400,91.4201
138.600,96.1193
138.800,98.8808
139.000,85.8111
139.200,92.3496
139.400,87.8139
139.600,90.4671
139.800,86.4174
140.000,95.4493
140.200,86.2570
140.400,97.0938
140.600,94.0472
140.800,89.8693
141.000,86.9872
141.200,94.2669
141.400,90.2598
141.600,96.4917
141.800,92.7975
142.000,91.4041
142.200,90.2326
142.400,95.2383
142.600,94.0461
142.800,88.9259
143.000,86.7655
143.200,94.6883
143.400,86.0030
143.600,89.8303
143.800,93.5563
144.000,85.2259
144.200,91.0778
144.400,97.7177
144.600,89.3423
144.800,96.4356
145.000,87.2727
145.200,92.7359
145.400,87.9996
145.600,92.9644
145.800,97.7029
146.000,92.4146
146.200,87.1963
146.400,90.5696
146.600,97.5297
146.800,85.8560
147.000,85.6914
147.200,93.5706
147.400,98.1497
147.600,95.2527
147.800,96.8746
148.000,88.4242
148.200,85.9826
148.400,90.2000
148.600,89.6392
148.800,93.6413
149.000,98.7036
149.200,85.7717
149.400,99.1836
149.600,87.7646
149.800,95.2620
150.000,86.8289
150.200,95.8338
150.400,88.6249
150.600,91.5310
150.800,90.5295
151.000,85.4816
151.200,86.5961
151.400,98.9325
151.600,96.5077
151.800,92.7306
152.000,98.0670
152.200,92.8790
152.400,91.6923
152.600,87.3470
152.800,90.8479
153.000,87.3794
153.200,92.2325
153.400,86.1044
153.600,96.7322
153.800,87.6490
154.000,90.4995
154.200,91.6212
154.400,87.9310
154.600,88.0703
154.800,94.6334
155.000,93.2801
155.200,93.5993
155.400,90.3464
155.600,87.6033
155.800,92.8267
156.000,98.1726
156.200,92.1919
156.400,86.2509
156.600,92.7384
156.800,92.7333
157.000,98.4046
157.200,92.2837
157.400,86.9597
157.600,94.1243
157.800,97.6616
158.000,94.6893
158.200,97.0958
158.400,90.0307
158.600,91.8842
158.800,90.5381
159.000,90.6586
159.200,95.7456
159.400,86.5143
159.600,94.6433
159.800,97.4604
160.000,91.8413
160.200,93.5474
160.400,98.0467
160.600,87.7465
160.800,91.4628
161.000,90.6643
161.200,92.8006
161.400,89.1626
161.600,99.4636
161.800,93.3071
162.000,88.0118
162.200,99.1495
162.400,93.1021
162.600,94.0417
162.800,87.6193
163.000,94.8598
163.200,87.5166
163.400,89.0512
163.600,87.8728
163.800,96.1894
164.000,100.6990
164.200,93.1042
164.400,99.9803
164.600,87.0177
164.800,88.1852
165.000,89.8415
165.200,94.8961
165.400,93.2518
165.600,89.1810
165.800,91.7242
166.000,92.7143
166.200,89.7653
166.400,87.3419
166.600,95.4884
166.800,90.6401
167.000,97.8291
167.200,100.9267
167.400,100.4497
167.600,101.0046
167.800,96.1253
168.000,96.5424
168.200,94.4999
168.400,98.2946
168.600,99.9386
168.800,94.1996
169.000,98.1420
169.200,97.6639
169.400,94.6200
169.600,92.8972
169.800,94.4056
170.000,100.8961
170.200,100.9151
170.400,93.4559
170.600,95.9868
170.800,97.2874
171.000,93.2514
171.200,92.8172
171.400,100.4564
171.600,100.4176
171.800,97.5791
172.000,95.5290
172.200,93.8809
172.400,93.2793
172.600,98.8569
172.800,93.6351
173.000,98.6982
173.200,93.7328
173.400,91.7798
173.600,95.6876
173.800,97.1942
174.000,93.7559
174.200,93.8395
174.400,93.1014
174.600,99.4216
174.800,91.4571
175.000,97.3132
175.200,93.5692
175.400,95.9065
175.600,102.3223
175.800,94.2736
176.000,102.7555
176.200,100.9857
176.400,95.6613
176.600,102.2145
176.800,92.9891
177.000,90.1187
177.200,99.7253
177.400,93.3851
177.600,99.1718
177.800,100.0176
178.000,92.4622
178.200,98.4268
178.400,95.6236
178.600,91.9400
178.800,96.3803
179.000,100.4072
179.200,95.0809
179.400,91.9866
179.600,101.4872
179.800,94.8436
180.000,102.5690
180.200,103.7496
180.400,101.7741
180.600,92.8108
180.800,92.3655
181.000,90.1533
181.200,100.2139
181.400,99.7268
181.600,95.7747
181.800,100.8330
182.000,94.7416
182.200,91.9098
182.400,98.9315
182.600,92.8938
182.800,103.1855
183.000,100.5001
183.200,97.3523
183.400,102.3943
183.600,92.6189
183.800,95.8418
184.000,97.4543
184.200,97.3990
184.400,102.1001
184.600,96.9163
184.800,96.7588
185.000,92.9425
185.200,95.2700
185.400,93.9233
185.600,91.9999
185.800,103.7491
186.000,104.7759
186.200,103.6009
186.400,97.8554
186.600,102.0533
186.800,99.9897
187.000,92.3805
187.200,92.5206
187.400,95.3621
187.600,104.9908
187.800,93.9694
188.000,103.8411
188.200,92.5059
188.400,103.2804
188.600,95.4545
188.800,93.2266
189.000,93.8189
189.200,95.1976
189.400,95.5212
189.600,96.0612
189.800,104.7949
190.000,103.5049
190.200,97.8818
190.400,100.8318
190.600,106.0617
190.800,94.1133
191.000,100.5065
191.200,104.6910
191.400,98.0166
191.600,104.4135
191.800,102.7501
192.000,100.6750
192.200,103.9688
192.400,105.1845
192.600,99.9702
192.800,105.2943
193.000,103.1309
193.200,105.5463
193.400,94.7282
193.600,100.7159
193.800,106.3037
194.000,103.9269
194.200,101.1692
194.400,105.2569
194.600,100.5983
194.800,93.5110
195.000,94.6721
195.200,99.4063
195.400,97.0390
195.600,96.1404
195.800,100.3659
196.000,98.0956
196.200,98.3911
196.400,104.1344
196.600,99.6048
196.800,103.4361
197.000,102.0561
197.200,106.9985
197.400,94.9957
197.600,95.6414
197.800,102.3806
198.000,103.4907
198.200,104.0724
198.400,97.3546
198.600,102.2191
198.800,101.0138
199.000,107.2102
199.200,98.0983
199.400,105.0985
199.600,107.8031
199.800,104.8742
200.000,105.0663
200.200,104.8242
200.400,98.8772
200.600,106.7954
200.800,99.9766
201.000,106.8740
201.200,108.2217
201.400,103.1684
201.600,105.2022
201.800,107.4235
202.000,99.1733
202.200,99.4641
202.400,103.9019
202.600,99.3449
202.800,108.4752
203.000,103.9521
203.200,108.3659
203.400,108.0250
203.600,98.9697
203.800,100.5245
204.000,100.2986
204.200,109.3450
204.400,107.3991
204.600,98.9175
204.800,102.2545
205.000,105.6661
205.200,101.2824
205.400,105.9226
205.600,96.9482
205.800,107.1652
206.000,96.3373
206.200,102.6818
206.400,102.6550
206.600,105.3632
206.800,109.4152
207.000,102.6607
207.200,100.4232
207.400,101.1909
207.600,99.4197
207.800,102.3929
208.000,100.3151
208.200,99.4357
208.400,108.1748
208.600,104.5899
208.800,105.3957
209.000,110.9130
209.200,102.7147
209.400,102.7098
209.600,99.6894
209.800,109.2056
210.000,101.9606
210.200,101.5785
210.400,105.8208
210.600,102.3153
210.800,110.2563
211.000,98.1580
211.200,109.5608
211.400,105.0710
211.600,97.7294
211.800,104.0545
212.000,99.9953
212.200,109.6356
212.400,102.9468
212.600,98.8603
212.800,99.5359
213.000,98.9564
213.200,102.8354
213.400,100.9240
213.600,103.4912
213.800,109.5029
214.000,110.3336
214.200,111.6418
214.400,104.4169
214.600,101.1356
214.800,109.7451
215.000,98.8641
215.200,99.9646
215.400,109.4489
215.600,101.2620
215.800,104.5108
216.000,112.4471
216.200,109.4323
216.400,109.6270
216.600,102.9904
216.800,111.8390
217.000,100.7946
217.200,99.4025
217.400,108.5140
217.600,101.4322
217.800,102.7931
218.000,106.8164
218.200,108.9008
218.400,110.8639
218.600,99.9126
218.800,103.6528
219.000,106.9670
219.200,110.7365
219.400,109.2377
219.600,106.1556
219.800,106.0927
220.000,104.5485
220.200,109.8628
220.400,107.4157
220.600,104.0600
220.800,111.1539
221.000,110.1822
221.200,101.2083
221.400,106.7564
221.600,104.4703
221.800,100.4052
222.000,104.7509
222.200,106.8378
222.400,106.6538
222.600,103.1393
222.800,105.3495
223.000,101.9430
223.200,102.4588
223.400,104.3860
223.600,111.4026
223.800,104.5558
224.000,104.0028
224.200,112.7918
224.400,113.7308
224.600,113.1071
224.800,110.6537
225.000,108.4994
225.200,102.7020
225.400,101.4102
225.600,104.2598
225.800,108.4419
226.000,108.1198
226.200,101.0252
226.400,111.4390
226.600,102.4243
226.800,106.3444
227.000,104.6435
227.200,102.1483
227.400,107.8358
227.600,104.6150
227.800,110.0884
228.000,113.2511
228.200,104.3364
228.400,114.0415
228.600,110.0248
228.800,107.3014
229.000,103.3626
229.200,104.2357
229.400,101.9706
229.600,102.2629
229.800,106.7944
230.000,106.0490
230.200,112.7058
230.400,103.3836
230.600,104.6286
230.800,114.3871
231.000,108.6710
231.200,113.9421
231.400,111.0019
231.600,104.5688
231.800,101.4505
232.000,113.0866
232.200,101.4066
232.400,101.1995
232.600,102.9326
232.800,102.4846
233.000,109.4442
233.200,102.0263
233.400,106.2414
233.600,103.0006
233.800,114.9598
234.000,110.7441
234.200,104.0348
234.400,112.1236
234.600,114.9002
234.800,102.2227
235.000,103.2596
235.200,106.3600
235.400,113.7416
235.600,111.1217
235.800,112.9616
236.000,106.3128
236.200,109.8286
236.400,106.3628
236.600,113.2402
236.800,101.6649
237.000,115.4693
237.200,115.4287
237.400,114.9445
237.600,112.7852
237.800,112.1301
238.000,113.9566
238.200,115.2030
238.400,109.1770
238.600,111.5736
238.800,109.5959
239.000,107.3805
239.200,110.4866
239.400,105.2838
239.600,110.5973
239.800,111.5577
240.000,113.2909
240.200,108.0225
240.400,107.1042
240.600,111.1249
240.800,106.3841
241.000,112.8592
241.200,112.6132
241.400,106.5849
241.600,104.7798
241.800,114.5210
242.000,106.5738
242.200,109.1593
242.400,108.1500
242.600,109.4028
242.800,114.5953
243.000,110.2907
243.200,102.9170
243.400,110.0849
243.600,106.2296
243.800,108.6350
244.000,104.7200
244.200,103.6995
244.400,107.7995
244.600,111.6381
244.800,115.4717
245.000,110.9904
245.200,105.2405
245.400,102.2903
245.600,110.7270
245.800,114.4100
246.000,113.4243
246.200,105.1519
246.400,106.5802
246.600,103.0978
246.800,105.9346
247.000,111.2440
247.200,106.8100
247.400,108.0820
247.600,104.7623
247.800,114.8991
248.000,112.4922
248.200,104.5512
248.400,102.8891
248.600,113.1631
248.800,113.7970
249.000,109.5369
249.200,112.2287
249.400,103.8449
249.600,113.1915
249.800,106.8525
250.000,114.8948
250.200,107.8058
250.400,106.7642
250.600,106.6318
250.800,105.2627
251.000,104.5827
251.200,107.8924
251.400,104.3107
251.600,105.7961
251.800,109.9395
252.000,104.9692
252.200,113.3961
252.400,113.1052
252.600,109.4397
252.800,114.4106
253.000,113.8659
253.200,102.2062
253.400,111.6339
253.600,115.6599
253.800,111.5432
254.000,108.4512
254.200,111.9573
254.400,106.4096
254.600,115.2891
254.800,102.0962
255.000,111.9287
255.200,113.7580
255.400,108.3573
255.600,101.9770
255.800,103.7468
256.000,112.5212
256.200,107.7554
256.400,110.2607
256.600,101.8767
256.800,113.4173
257.000,114.9549
257.200,111.7427
257.400,110.7198
257.600,113.3424
257.800,114.7945
258.000,104.6571
258.200,102.9619
258.400,107.4577
258.600,114.9216
258.800,105.4695
259.000,114.6932
259.200,114.3057
259.400,109.6136
259.600,101.6208
259.800,104.8923
260.000,112.6738
260.200,107.3242
260.400,111.6918
260.600,112.3705
260.800,114.4257
261.000,112.7978
261.200,109.9549
261.400,112.7679
261.600,111.0179
261.800,112.0967
262.000,107.7849
262.200,101.6966
262.400,110.9202
262.600,112.3834
262.800,113.8948
263.000,107.6236
263.200,110.6595
263.400,109.8028
263.600,104.8671
263.800,107.5884
264.000,111.7058
264.200,114.3078
264.400,112.9486
264.600,102.3474
264.800,102.9180
265.000,111.7720
265.200,107.5773
265.400,107.0406
265.600,113.7696
265.800,113.2331
266.000,106.6114
266.200,110.9730
266.400,111.0720
266.600,108.6115
266.800,102.7270
267.000,105.6056
267.200,103.4150
267.400,109.7460
267.600,107.9554
267.800,101.3483
268.000,107.0425
268.200,107.0931
268.400,104.8277
268.600,113.2497
268.800,106.3827
269.000,103.9313
269.200,102.0949
269.400,113.1777
269.600,103.9514
269.800,101.4149
270.000,104.4937
270.200,103.5828
270.400,105.8470
270.600,107.3217
270.800,103.5257
271.000,107.4406
271.200,102.5556
271.400,104.8375
271.600,101.7188
271.800,110.4645
272.000,108.2867
272.200,103.2216
272.400,102.3403
272.600,107.1843
272.800,101.5551
273.000,101.6966
273.200,112.0291
273.400,111.9839
273.600,105.2313
273.800,109.4068
274.000,109.3176
274.200,111.6915
274.400,101.7766
274.600,101.7889
274.800,103.5100
275.000,107.8159
275.200,112.8823
275.400,105.1980
275.600,103.8878
275.800,106.0240
276.000,104.2326
276.200,101.1342
276.400,102.7090
276.600,109.9510
276.800,107.6089
277.000,102.9109
277.200,108.9722
277.400,109.9400
277.600,102.0544
277.800,103.1121
278.000,105.4125
278.200,102.8011
278.400,109.3191
278.600,111.6795
278.800,112.6982
279.000,112.1875
279.200,108.3011
279.400,101.9739
279.600,100.2984
279.800,98.6796
280.000,104.7063
280.200,105.6560
280.400,102.9887
280.600,100.1720
280.800,107.6428
281.000,98.7287
281.200,107.4638
281.400,106.6574
281.600,104.3698
281.800,108.5849
282.000,103.0275
282.200,100.9998
282.400,99.9197
282.600,107.4058
282.800,105.8265
283.000,98.7930
283.200,109.8114
283.400,100.7519
283.600,109.5988
283.800,107.8955
284.000,109.5751
284.200,109.6911
284.400,101.4033
284.600,99.7380
284.800,102.3058
285.000,98.3083
285.200,102.3020
285.400,101.9953
285.600,104.9646
285.800,97.9388
286.000,98.4614
286.200,105.7177
286.400,109.6475
286.600,110.9704
286.800,109.6420
287.000,99.5149
287.200,107.5392
287.400,108.5581
287.600,99.5465
287.800,98.8865
288.000,98.7715
288.200,104.0935
288.400,107.9933
288.600,98.2926
288.800,98.9042
289.000,105.7751
289.200,106.3849
289.400,101.0583
289.600,100.2491
289.800,105.1210
290.000,103.4405
290.200,105.7067
290.400,103.7527
290.600,107.7693
290.800,107.6606
291.000,98.8121
291.200,102.6597
291.400,104.4090
291.600,102.4928
291.800,107.9693
292.000,98.6739
292.200,107.1856
292.400,109.6679
292.600,105.9722
292.800,108.8361
293.000,100.4252
293.200,97.6740
293.400,106.7937
293.600,96.8373
293.800,108.0206
294.000,97.8388
294.200,97.4640
294.400,101.9863
294.600,107.3232
294.800,95.9872
295.000,97.4375
295.200,100.5507
295.400,96.8846
295.600,97.1450
295.800,108.5444
296.000,103.6891
296.200,96.8917
296.400,106.2548
296.600,100.1204
296.800,103.6943
297.000,102.6385
297.200,107.3756
297.400,107.4070
297.600,99.7654
297.800,98.8790
298.000,99.3330
298.200,104.8177
298.400,102.0287
298.600,106.4049
298.800,95.2893
299.000,103.1629
299.200,100.0243
299.400,95.6915
299.600,95.2023
299.800,97.4277
300.000,97.3791
