time_s,signal
35.200,106.7995
35.400,100.8406
35.600,102.0305
35.800,107.3534
36.000,107.3405
36.200,96.2908
36.400,105.7643
36.600,107.4441
36.800,101.8064
37.000,102.3881
37.200,98.4227
37.400,103.8894
37.600,100.5794
37.800,101.4401
38.000,102.7735
38.200,102.5669
38.400,109.0796
38.600,95.8744
38.800,103.3250
39.000,96.2648
39.200,98.2651
39.400,102.3065
39.600,103.5128
39.800,104.1730
40.000,102.8416
40.200,104.8235
40.400,107.7049
40.600,109.0147
40.800,101.7745
41.000,97.2037
41.200,104.3693
41.400,100.2840
41.600,109.1973
41.800,109.2906
42.000,102.2470
42.200,99.5601
42.400,109.3104
42.600,102.2400
42.800,106.8750
43.000,103.3674
43.200,102.3641
43.400,96.8584
43.600,96.3024
43.800,106.5473
44.000,98.3190
44.200,104.7525
44.400,100.3435
44.600,106.6144
44.800,108.2778
45.000,107.5077
45.200,99.2126
45.400,105.0629
45.600,103.2829
45.800,108.6149
46.000,104.8819
46.200,97.0924
46.400,109.5726
46.600,104.3638
46.800,106.0093
47.000,100.7238
47.200,108.8897
47.400,103.4218
47.600,106.7773
47.800,97.7715
48.000,101.9371
48.200,104.3176
48.400,101.4881
48.600,98.6421
48.800,108.5739
49.000,97.5471
49.200,110.2586
49.400,98.4279
49.600,105.8444
49.800,106.5218
50.000,96.6580
50.200,101.2645
50.400,104.4359
50.600,103.0773
50.800,109.6334
51.000,99.4204
51.200,105.6576
51.400,98.7615
51.600,99.5654
51.800,107.0877
52.000,104.5344
52.200,100.6204
52.400,107.7993
52.600,100.3432
52.800,98.1104
53.000,99.7009
53.200,104.4936
53.400,110.2477
53.600,103.5543
53.800,109.9893
54.000,97.1312
54.200,103.5530
54.400,110.1624
54.600,97.0040
54.800,99.5367
55.000,100.9851
55.200,102.8502
55.400,100.7608
55.600,100.7425
55.800,104.5718
56.000,102.2298
56.200,105.3309
56.400,106.5491
56.600,108.9848
56.800,99.8637
57.000,106.7086
57.200,106.1220
57.400,97.3636
57.600,106.7907
57.800,106.2088
58.000,99.4696
58.200,107.5907
58.400,102.9169
58.600,110.1123
58.800,101.1457
59.000,108.4870
59.200,98.3656
59.400,107.7781
59.600,109.0205
59.800,100.8957
60.000,101.3801
60.200,101.9409
60.400,100.4634
60.600,106.1230
60.800,98.8729
61.000,100.4134
61.200,107.7820
61.400,99.7064
61.600,103.2149
61.800,107.9112
62.000,106.2606
62.200,105.9764
62.400,98.3592
62.600,104.2198
62.800,109.6415
63.000,98.3831
63.200,99.8919
63.400,96.4219
63.600,101.3948
63.800,96.0542
64.000,99.1051
64.200,98.4040
64.400,105.6175
64.600,108.5548
64.800,98.6842
65.000,104.3615
65.200,102.9079
65.400,102.3170
65.600,101.1053
65.800,98.5200
66.000,102.0589
66.200,109.7084
66.400,96.3347
66.600,104.7924
66.800,107.9122
67.000,101.2071
67.200,98.9246
67.400,101.5906
67.600,107.2196
67.800,98.6542
68.000,106.0996
68.200,106.5095
68.400,99.8526
68.600,101.0502
68.800,103.9275
69.000,109.1036
69.200,108.2071
69.400,97.8655
69.600,98.1662
69.800,107.4734
70.000,101.1432
70.200,98.3333
70.400,107.8845
70.600,101.8821
70.800,108.3073
71.000,108.6935
71.200,105.4457
71.400,98.1193
71.600,104.1787
71.800,104.8568
72.000,99.9522
72.200,106.8318
72.400,98.6834
72.600,107.4570
72.800,102.7414
73.000,100.5405
73.200,104.7216
73.400,105.7615
73.600,95.0289
73.800,103.5610
74.000,104.4500
74.200,98.4073
74.400,107.2915
74.600,103.5472
74.800,97.6639
75.000,102.4318
75.200,103.4848
75.400,106.8772
75.600,95.1228
75.800,97.5681
76.000,94.6873
76.200,103.5996
76.400,105.1632
76.600,100.2720
76.800,98.2677
77.000,103.1583
77.200,95.4422
77.400,103.4504
77.600,108.1658
77.800,97.6169
78.000,97.1552
78.200,97.3595
78.400,105.3835
78.600,106.5983
78.800,104.5729
79.000,96.6421
79.200,99.2779
79.400,97.6610
79.600,98.2398
79.800,101.9717
80.000,95.7515
80.200,97.3288
80.400,103.6783
80.600,96.2733
80.800,101.9316
81.000,97.4946
81.200,102.9433
81.400,94.9885
81.600,98.4350
81.800,107.4148
82.000,95.8692
82.200,105.3554
82.400,95.8094
82.600,103.0152
82.800,107.3547
83.000,105.1695
83.200,101.2467
83.400,104.7258
83.600,94.5283
83.800,98.9968
84.000,105.1617
84.200,100.5636
84.400,103.1378
84.600,103.3065
84.800,102.7292
85.000,94.6822
85.200,102.0094
85.400,97.4922
85.600,98.9746
85.800,103.1073
86.000,103.9176
86.200,93.2507
86.400,105.5104
86.600,103.8760
86.800,106.7117
87.000,100.2873
87.200,98.5130
87.400,106.2994
87.600,106.0421
87.800,105.8151
88.000,93.0340
88.200,101.5671
88.400,98.5289
88.600,104.8192
88.800,100.2385
89.000,94.4120
89.200,95.7191
89.400,95.5521
89.600,101.6652
89.800,97.0545
90.000,102.6734
90.200,98.2310
90.400,94.1021
90.600,96.1448
90.800,102.5281
91.000,104.4051
91.200,94.1706
91.400,104.9220
91.600,91.8755
91.800,91.9613
92.000,93.2126
92.200,94.3087
92.400,103.3064
92.600,104.2369
92.800,96.5742
93.000,104.1597
93.200,98.9578
93.400,101.2096
93.600,104.8794
93.800,97.3844
94.000,98.4114
94.200,92.2311
94.400,94.3878
94.600,103.1600
94.800,95.7843
95.000,97.2757
95.200,99.0303
95.400,92.9561
95.600,94.3573
95.800,103.1700
96.000,94.2161
96.200,100.5884
96.400,100.5844
96.600,100.7748
96.800,100.0048
97.000,93.0199
97.200,90.8263
97.400,96.5866
97.600,98.7376
97.800,96.1299
98.000,93.6526
98.200,93.7273
98.400,93.7216
98.600,103.1676
98.800,100.0559
99.000,96.7922
99.200,93.0597
99.400,95.1103
99.600,91.4222
99.800,100.5234
100.000,100.2220
100.200,99.6450
100.400,100.6003
100.600,95.7786
100.800,98.4496
101.000,92.9915
101.200,98.9150
101.400,101.7634
101.600,103.5878
101.800,98.2858
102.000,93.4671
102.200,96.9957
102.400,97.4393
102.600,95.7433
102.800,94.5650
103.000,102.9721
103.200,91.2340
103.400,91.3200
103.600,92.6293
103.800,90.0033
104.000,96.3064
104.200,92.0895
104.400,89.4180
104.600,92.1888
104.800,90.5769
105.000,90.0575
105.200,91.9117
105.400,95.9988
105.600,100.9292
105.800,89.6285
106.000,92.7059
106.200,96.4323
106.400,91.0774
106.600,91.4469
106.800,92.2527
107.000,102.2199
107.200,90.0178
107.400,88.8297
107.600,95.7954
107.800,99.0406
108.000,89.6583
108.200,94.5089
108.400,91.3411
108.600,95.2210
108.800,97.7190
109.000,92.9045
109.200,88.5128
109.400,97.8855
109.600,91.4980
109.800,96.6447
110.000,91.6278
110.200,95.0265
110.400,97.5967
110.600,97.5527
110.800,93.8428
111.000,94.4630
111.200,94.1976
111.400,97.8201
111.600,98.7124
111.800,92.1575
112.000,93.9880
112.200,88.5831
112.400,95.0028
112.600,97.8577
112.800,97.3249
113.000,98.6236
113.200,96.1051
113.400,97.5345
113.600,98.7331
113.800,89.4099
114.000,92.8924
114.200,101.5827
114.400,95.3316
114.600,92.2003
114.800,94.3634
115.000,95.2545
115.200,91.2810
115.400,90.4238
115.600,97.9174
115.800,89.2947
116.000,95.8467
116.200,92.0608
116.400,100.6042
116.600,94.2449
116.800,88.1716
117.000,98.2408
117.200,98.1938
117.400,97.3912
117.600,93.3561
117.800,97.7825
118.000,92.4180
118.200,96.8312
118.400,97.9533
118.600,94.9156
118.800,88.2571
119.000,96.6729
119.200,96.5314
119.400,96.9788
119.600,94.7140
119.800,96.9616
120.000,88.5591
120.200,90.5204
120.400,90.1780
120.600,101.6176
120.800,100.5828
121.000,107.9541
121.200,99.2142
121.400,101.3944
121.600,116.3624
121.800,112.5656
122.000,125.1591
122.200,132.2688
122.400,150.8339
122.600,160.6105
122.800,175.5364
123.000,203.9404
123.200,229.6276
123.400,250.6746
123.600,296.3157
123.800,327.7510
124.000,386.2280
124.200,432.7054
124.400,503.3687
124.600,566.0457
124.800,650.2741
125.000,743.6057
125.200,825.4163
125.400,932.7462
125.600,1036.3759
125.800,1148.4909
126.000,1265.3590
126.200,1381.7778
126.400,1489.6100
126.600,1600.8403
126.800,1715.5444
127.000,1816.1589
127.200,1914.3641
127.400,1998.3493
127.600,2067.9302
127.800,2124.6882
128.000,2159.1787
128.200,2180.6435
128.400,2184.8023
128.600,2175.7126
128.800,2153.6960
129.000,2112.9616
129.200,2050.1684
129.400,1974.7823
129.600,1890.4929
129.800,1790.3617
130.000,1694.3333
130.200,1587.0075
130.400,1469.2446
130.600,1352.5997
130.800,1240.1206
131.000,1119.8809
131.200,1016.5128
131.400,911.9217
131.600,810.5441
131.800,717.8066
132.000,631.1178
132.200,555.3112
132.400,483.6985
132.600,423.0026
132.800,369.5435
133.000,318.7073
133.200,283.2890
133.400,252.5544
133.600,215.6258
133.800,193.6653
134.000,175.7955
134.200,153.8915
134.400,135.1365
134.600,136.6448
134.800,115.2760
135.000,109.6607
135.200,105.1443
135.400,98.3646
135.600,103.1475
135.800,103.2313
136.000,94.9668
136.200,95.0279
136.400,94.9142
136.600,93.9860
136.800,89.9710
137.000,91.6520
137.200,87.9379
137.400,91.2855
137.600,88.9118
137.800,89.0989
138.000,97.9590
138.200,96.2333
138.400,90.7435
138.600,93.0146
138.800,96.3761
139.000,86.6110
139.200,87.2364
139.400,91.5838
139.600,93.3746
139.800,95.8738
140.000,93.6799
140.200,87.3538
140.400,92.7035
140.600,90.0962
140.800,85.1956
141.000,91.8134
141.200,95.4595
141.400,92.4139
141.600,87.8939
141.800,93.1430
142.000,95.9768
142.200,98.2331
142.400,89.8106
142.600,95.2325
142.800,86.5712
143.000,98.1036
143.200,98.1638
143.400,91.6484
143.600,91.4558
143.800,94.7062
144.000,99.0118
144.200,93.7568
144.400,85.6637
144.600,87.9162
144.800,98.9017
145.000,97.7201
145.200,92.3207
145.400,89.4130
145.600,95.6026
145.800,88.5862
146.000,97.1117
146.200,91.8028
146.400,94.5152
146.600,85.1874
146.800,94.2837
147.000,88.7244
147.200,94.8549
147.400,93.0690
147.600,92.0304
147.800,91.9051
148.000,85.1981
148.200,88.1664
148.400,90.6005
148.600,94.6375
148.800,91.4891
149.000,87.4480
149.200,91.9751
149.400,88.6447
149.600,86.0987
149.800,86.2442
150.000,91.4568
150.200,90.8025
150.400,88.0298
150.600,93.4811
150.800,89.0148
151.000,97.6883
151.200,87.8628
151.400,93.5365
151.600,91.7298
151.800,85.4249
152.000,92.5358
152.200,88.9380
152.400,96.1818
152.600,91.7874
152.800,98.5515
153.000,87.6220
153.200,99.1253
153.400,99.0432
153.600,85.7061
153.800,97.9711
154.000,90.2958
154.200,97.4929
154.400,98.9340
154.600,86.3507
154.800,96.6895
155.000,97.1810
155.200,97.3601
155.400,93.3614
155.600,99.1632
155.800,96.7454
156.000,93.1561
156.200,92.5275
156.400,93.6949
156.600,91.8744
156.800,98.2929
157.000,88.6397
157.200,97.1512
157.400,97.3397
157.600,86.7828
157.800,88.4707
158.000,96.9032
158.200,90.0745
158.400,99.5062
158.600,98.0828
158.800,87.1372
159.000,92.2650
159.200,90.2162
159.400,94.4459
159.600,86.2011
159.800,98.9246
160.000,94.8136
160.200,90.5846
160.400,88.8328
160.600,89.9192
160.800,91.4886
161.000,94.9741
161.200,92.6124
161.400,89.9124
161.600,98.8207
161.800,91.4019
162.000,89.4831
162.200,89.1992
162.400,96.4308
162.600,99.0159
162.800,98.6845
163.000,89.8976
163.200,98.2812
163.400,95.7759
163.600,96.9411
163.800,97.4656
164.000,96.2143
164.200,96.0295
164.400,97.2507
164.600,91.0141
164.800,98.8268
165.000,88.4281
165.200,99.1165
165.400,93.3826
165.600,88.2700
165.800,89.9048
166.000,98.5660
166.200,87.4476
166.400,99.0732
166.600,98.9311
166.800,97.8004
167.000,88.6326
167.200,94.5808
167.400,98.7716
167.600,99.8196
167.800,99.0875
168.000,90.1000
168.200,96.9554
168.400,90.8644
168.600,92.5065
168.800,93.3496
169.000,92.6835
169.200,101.0214
169.400,98.0545
169.600,94.3067
169.800,91.3899
170.000,100.8343
170.200,91.3681
170.400,88.0424
170.600,93.1763
170.800,97.2635
171.000,90.1031
171.200,89.6427
171.400,97.3382
171.600,95.8402
171.800,98.9942
172.000,89.8062
172.200,98.7017
172.400,89.3572
172.600,98.8985
172.800,99.2133
173.000,96.9896
173.200,96.9401
173.400,95.7893
173.600,97.2618
173.800,101.9357
174.000,98.8443
174.200,95.1696
174.400,96.2596
174.600,92.3654
174.800,93.8191
175.000,94.8755
175.200,101.6721
175.400,100.9626
175.600,89.3846
175.800,94.7357
176.000,102.5145
176.200,95.9399
176.400,90.8641
176.600,97.0576
176.800,89.4850
177.000,90.3331
177.200,102.5167
177.400,89.4090
177.600,101.9325
177.800,101.1362
178.000,101.6126
178.200,102.6624
178.400,98.2510
178.600,101.9982
178.800,89.7955
179.000,90.7724
179.200,91.7961
179.400,102.6979
179.600,91.5769
179.800,96.2541
180.000,101.9167
180.200,100.1179
180.400,99.3034
180.600,90.8313
180.800,103.1954
181.000,96.9347
181.200,93.4438
181.400,102.2236
181.600,103.4923
181.800,93.7445
182.000,102.5373
182.200,93.5411
182.400,92.8841
182.600,103.8436
182.800,102.6482
183.000,101.2541
183.200,99.0949
183.400,103.3813
183.600,91.6700
183.800,91.2097
184.000,98.5097
184.200,99.1052
184.400,103.3227
184.600,101.6601
184.800,95.3665
185.000,93.4163
185.200,97.1874
185.400,97.7747
185.600,97.2192
185.800,93.9544
186.000,98.6218
186.200,99.6027
186.400,96.2665
186.600,94.4306
186.800,97.9000
187.000,98.9558
187.200,99.6392
187.400,96.9271
187.600,103.4210
187.800,96.1796
188.000,101.2403
188.200,95.3823
188.400,103.3293
188.600,101.2822
188.800,101.2318
189.000,97.4806
189.200,99.3910
189.400,101.3895
189.600,100.7618
189.800,97.6648
190.000,100.4700
190.200,97.9947
190.400,101.0250
190.600,99.4903
190.800,92.4471
191.000,96.9723
191.200,97.2517
191.400,93.0404
191.600,102.9266
191.800,105.8234
192.000,103.7178
192.200,106.6202
192.400,104.5734
192.600,98.1237
192.800,95.3701
193.000,105.4492
193.200,106.4249
193.400,104.6398
193.600,105.1610
193.800,101.5698
194.000,100.0216
194.200,104.0854
194.400,103.6849
194.600,100.6924
194.800,104.6990
195.000,103.9843
195.200,103.2126
195.400,103.1943
195.600,97.8860
195.800,105.6096
196.000,105.7145
196.200,99.9911
196.400,95.7528
196.600,98.4682
196.800,105.9685
197.000,105.5013
197.200,107.0520
197.400,107.2988
197.600,98.3457
197.800,105.4197
198.000,106.4968
198.200,108.0517
198.400,95.3673
198.600,94.5216
198.800,107.5206
199.000,94.8210
199.200,99.6269
199.400,103.2144
199.600,95.7600
199.800,107.1956
200.000,100.1716
200.200,101.0557
200.400,106.1077
200.600,100.9994
200.800,97.9361
201.000,102.9575
201.200,99.6762
201.400,108.8889
201.600,98.3229
201.800,107.2943
202.000,98.5182
202.200,104.7769
202.400,96.5234
202.600,100.6349
202.800,101.4462
203.000,95.5512
203.200,98.6722
203.400,101.3149
203.600,105.7955
203.800,99.0567
204.000,99.4297
204.200,105.5707
204.400,101.4743
204.600,104.8101
204.800,108.0858
205.000,97.4526
205.200,103.1450
205.400,103.4163
205.600,108.7791
205.800,105.2352
206.000,107.8798
206.200,106.1534
206.400,109.9251
206.600,108.5462
206.800,107.1343
207.000,107.6979
207.200,105.4470
207.400,107.9287
207.600,103.3842
207.800,102.4563
208.000,109.9028
208.200,98.0597
208.400,99.2667
208.600,100.4731
208.800,97.1033
209.000,109.3401
209.200,100.5725
209.400,106.3841
209.600,109.3129
209.800,108.0777
210.000,107.9306
210.200,98.3828
210.400,107.6299
210.600,108.9803
210.800,103.5302
211.000,103.6694
211.200,103.6364
211.400,101.1773
211.600,98.7238
211.800,106.3517
212.000,107.9144
212.200,106.4911
212.400,101.8548
212.600,101.2645
212.800,106.5214
213.000,104.1735
213.200,107.1529
213.400,106.6788
213.600,98.0174
213.800,105.8287
214.000,111.0427
214.200,106.3683
214.400,101.1393
214.600,107.7406
214.800,109.7071
215.000,105.0016
215.200,102.7155
215.400,99.3223
215.600,105.2508
215.800,106.3294
216.000,100.9144
216.200,99.9084
216.400,109.3076
216.600,107.1362
216.800,108.4200
217.000,101.6073
217.200,108.4334
217.400,105.4230
217.600,109.6301
217.800,107.4330
218.000,99.1319
218.200,110.7925
218.400,109.4688
218.600,107.4346
218.800,107.8536
219.000,106.5032
219.200,106.9088
219.400,105.0432
219.600,100.8133
219.800,112.1633
220.000,109.7954
220.200,99.3538
220.400,111.9703
220.600,107.5306
220.800,101.0679
221.000,100.5615
221.200,109.0142
221.400,113.3898
221.600,107.9711
221.800,105.2716
222.000,100.6999
222.200,112.9742
222.400,109.3499
222.600,101.9001
222.800,110.3764
223.000,102.9011
223.200,107.6233
223.400,109.8859
223.600,106.0528
223.800,104.0894
224.000,107.5279
224.200,105.9319
224.400,106.8446
224.600,106.6291
224.800,111.2285
225.000,113.9939
225.200,101.1454
225.400,108.0699
225.600,102.8863
225.800,109.2369
226.000,101.3660
226.200,114.0986
226.400,111.2803
226.600,103.6762
226.800,103.5866
227.000,114.0749
227.200,106.5758
227.400,112.7233
227.600,101.9642
227.800,103.3918
228.000,106.8321
228.200,111.3548
228.400,101.2398
228.600,102.1321
228.800,103.3447
229.000,106.1230
229.200,102.1889
229.400,108.9882
229.600,103.4153
229.800,102.7272
230.000,108.3592
230.200,100.9142
230.400,102.6433
230.600,102.3636
230.800,107.9394
231.000,108.4796
231.200,110.3323
231.400,109.5747
231.600,114.1019
231.800,106.3920
232.000,103.1054
232.200,109.8138
232.400,112.6646
232.600,106.1599
232.800,107.3242
233.000,104.4463
233.200,105.4144
233.400,113.3613
233.600,110.4030
233.800,112.4047
234.000,104.9367
234.200,105.4899
234.400,106.6142
234.600,107.2168
234.800,108.2944
235.000,105.8453
235.200,110.4772
235.400,113.6259
235.600,108.4005
235.800,110.4372
236.000,114.3252
236.200,103.5210
236.400,107.4276
236.600,104.3720
236.800,110.1435
237.000,104.3968
237.200,114.0980
237.400,113.6908
237.600,103.2729
237.800,111.0617
238.000,110.1992
238.200,102.1268
238.400,105.0723
238.600,108.8124
238.800,115.1669
239.000,113.7515
239.200,109.1337
239.400,113.7938
239.600,103.0808
239.800,113.9792
240.000,115.1443
240.200,111.7643
240.400,103.9156
240.600,104.8962
240.800,113.9880
241.000,101.9826
241.200,110.3922
241.400,114.3859
241.600,105.1813
241.800,106.4374
242.000,115.2719
242.200,110.0178
242.400,109.2374
242.600,106.1374
242.800,103.4378
243.000,102.1676
243.200,113.0511
243.400,107.6803
243.600,106.6073
243.800,102.3403
244.000,113.8988
244.200,112.8203
244.400,110.0187
244.600,110.1616
244.800,109.1484
245.000,103.2518
245.200,107.9365
245.400,110.0088
245.600,106.2712
245.800,114.3294
246.000,104.3189
246.200,103.7490
246.400,105.2503
246.600,110.9417
246.800,110.4911
247.000,111.5535
247.200,106.9796
247.400,110.2580
247.600,111.1678
247.800,104.2571
248.000,106.7464
248.200,103.5674
248.400,113.6695
248.600,114.2307
248.800,105.3923
249.000,102.9276
249.200,104.6761
249.400,103.2369
249.600,104.2447
249.800,109.8443
250.000,106.3606
250.200,107.2366
250.400,109.4143
250.600,114.6968
250.800,107.2480
251.000,103.6152
251.200,104.5515
251.400,113.1324
251.600,108.6429
251.800,113.7979
252.000,108.6551
252.200,115.1448
252.400,110.9680
252.600,105.7221
252.800,103.0278
253.000,112.0575
253.200,105.8595
253.400,104.1362
253.600,104.9717
253.800,110.1301
254.000,115.3620
254.200,108.1932
254.400,109.3186
254.600,105.0067
254.800,113.0663
255.000,105.3080
255.200,112.3865
255.400,112.7240
255.600,113.5348
255.800,109.7471
256.000,114.4593
256.200,110.4999
256.400,103.8571
256.600,101.9196
256.800,112.3803
257.000,108.0191
257.200,110.6813
257.400,111.8377
257.600,111.3558
257.800,111.4360
258.000,111.5623
258.200,105.7167
258.400,104.5604
258.600,109.8132
258.800,104.9735
259.000,108.1815
259.200,112.6398
259.400,105.2137
259.600,110.8232
259.800,114.0497
260.000,112.7033
260.200,113.1674
260.400,114.8219
260.600,103.1599
260.800,109.8999
261.000,105.7277
261.200,113.5414
261.400,111.2130
261.600,104.1730
261.800,110.8403
262.000,112.5125
262.200,103.0966
262.400,114.2861
262.600,111.2399
262.800,101.2027
263.000,112.6602
263.200,102.7137
263.400,103.5961
263.600,102.2185
263.800,108.4101
264.000,110.4911
264.200,108.1253
264.400,101.5767
264.600,112.0938
264.800,102.6177
265.000,104.3884
265.200,104.3869
265.400,106.6408
265.600,106.1055
265.800,110.4932
266.000,101.7908
266.200,113.4303
266.400,106.2690
266.600,108.4188
266.800,102.5002
267.000,108.3534
267.200,108.3481
267.400,109.6833
267.600,105.7793
267.800,107.6394
268.000,103.0602
268.200,113.0705
268.400,106.2133
268.600,113.9142
268.800,112.1716
269.000,101.6370
269.200,112.1080
269.400,106.4597
269.600,101.6864
269.800,103.7167
270.000,106.8649
270.200,109.1437
270.400,113.7429
270.600,108.1428
270.800,110.1730
271.000,106.9879
271.200,103.8129
271.400,103.4045
271.600,107.3646
271.800,103.8437
272.000,107.2986
272.200,107.9584
272.400,108.7752
272.600,113.1439
272.800,103.1179
273.000,104.4132
273.200,100.4543
273.400,101.1996
273.600,107.3756
273.800,101.8057
274.000,113.0692
274.200,102.0105
274.400,109.7107
274.600,105.6880
274.800,107.3453
275.000,110.0579
275.200,112.4165
275.400,101.2430
275.600,105.8881
275.800,103.0484
276.000,101.9247
276.200,102.1489
276.400,108.7294
276.600,102.0785
276.800,107.7498
277.000,111.4101
277.200,103.4419
277.400,110.1862
277.600,101.4852
277.800,109.8737
278.000,106.1662
278.200,109.7620
278.400,107.9460
278.600,107.6501
278.800,103.3927
279.000,106.7846
279.200,106.0525
279.400,101.1570
279.600,103.8445
279.800,101.3521
280.000,98.5473
280.200,104.0051
280.400,107.3028
280.600,105.4769
280.800,103.1400
281.000,101.4438
281.200,108.7193
281.400,108.6129
281.600,101.1736
281.800,103.5873
282.000,105.4599
282.200,104.8837
282.400,109.4066
282.600,98.1377
282.800,107.0231
283.000,103.4812
283.200,110.0028
283.400,98.8255
283.600,108.0758
283.800,103.2025
284.000,109.3254
284.200,111.2851
284.400,101.1529
284.600,99.5940
284.800,109.6263
285.000,107.5856
285.200,110.8608
285.400,98.6726
285.600,103.2263
285.800,104.1333
286.000,108.9320
286.200,100.6906
286.400,104.2793
286.600,105.1671
286.800,106.9726
287.000,104.9152
287.200,110.7138
287.400,97.5642
287.600,97.2464
287.800,105.8901
288.000,102.4464
288.200,104.1742
288.400,103.3410
288.600,97.1481
288.800,101.4603
289.000,110.4030
289.200,102.0569
289.400,101.8438
289.600,98.8424
289.800,102.2617
290.000,99.3668
290.200,99.2753
290.400,105.3739
290.600,107.6019
290.800,100.7854
291.000,97.7624
291.200,109.7670
291.400,107.7559
291.600,97.9961
291.800,103.8521
292.000,110.1415
292.200,96.2984
292.400,99.0768
292.600,105.3183
292.800,107.8359
293.000,103.1513
293.200,107.1695
293.400,104.9252
293.600,96.1464
293.800,103.7488
294.000,95.9361
294.200,105.4233
294.400,108.0862
294.600,100.4812
294.800,103.6463
295.000,103.7468
295.200,96.7617
295.400,107.1375
295.600,109.2393
295.800,99.8804
296.000,97.4564
296.200,106.5640
296.400,99.2039
296.600,101.3651
296.800,102.0181
297.000,97.2596
297.200,107.6210
297.400,107.9115
297.600,101.6425
297.800,96.1240
298.000,99.2116
298.200,106.0890
298.400,99.6469
298.600,108.0803
298.800,100.7352
299.000,107.5598
299.200,95.3280
299.400,104.7880
299.600,107.5803
299.800,99.8275
300.000,99.4977
