time_s,signal
41.400,97.8746
41.600,103.5636
41.800,105.7754
42.000,98.7543
42.200,108.1233
42.400,99.7831
42.600,107.4562
42.800,106.5787
43.000,107.5627
43.200,96.8075
43.400,99.9085
43.600,106.4306
43.800,105.1033
44.000,104.7526
44.200,101.1596
44.400,100.8226
44.600,109.3334
44.800,108.6290
45.000,104.9364
45.200,105.2254
45.400,106.5151
45.600,109.1023
45.800,99.1096
46.000,109.1545
46.200,103.7817
46.400,107.8686
46.600,99.1359
46.800,99.2327
47.000,103.0044
47.200,108.7386
47.400,98.7172
47.600,105.0695
47.800,98.2984
48.000,97.0248
48.200,109.3951
48.400,106.3045
48.600,109.6358
48.800,103.3251
49.000,100.2997
49.200,104.6547
49.400,100.5351
49.600,97.2966
49.800,100.7717
50.000,108.3129
50.200,107.2952
50.400,104.5132
50.600,102.0764
50.800,101.5387
51.000,98.7437
51.200,103.0015
51.400,97.9272
51.600,103.7866
51.800,96.9670
52.000,99.5474
52.200,103.0402
52.400,104.2157
52.600,98.9918
52.800,103.3686
53.000,104.4349
53.200,108.9228
53.400,98.8865
53.600,110.2457
53.800,99.7033
54.000,107.7449
54.200,107.2518
54.400,101.7065
54.600,99.9637
54.800,106.9735
55.000,96.5674
55.200,109.3557
55.400,104.7187
55.600,97.8245
55.800,98.3664
56.000,103.9463
56.200,101.3369
56.400,100.0079
56.600,107.7037
56.800,102.2840
57.000,103.3758
57.200,101.2410
57.400,97.8882
57.600,104.5596
57.800,105.4656
58.000,109.0485
58.200,101.9476
58.400,108.2027
58.600,101.9719
58.800,100.6935
59.000,96.7944
59.200,97.8513
59.400,110.1571
59.600,108.5831
59.800,101.5615
60.000,96.5294
60.200,100.0579
60.400,107.9927
60.600,107.0769
60.800,100.6279
61.000,100.7989
61.200,105.4516
61.400,100.9453
61.600,102.7823
61.800,98.5599
62.000,101.6353
62.200,106.2068
62.400,102.2400
62.600,100.9170
62.800,96.1073
63.000,99.0391
63.200,103.8117
63.400,101.7749
63.600,108.7534
63.800,108.4748
64.000,96.0007
64.200,104.6097
64.400,98.2543
64.600,104.6001
64.800,100.4042
65.000,99.2419
65.200,109.4381
65.400,97.2053
65.600,107.9784
65.800,100.8560
66.000,102.8584
66.200,100.3551
66.400,99.2642
66.600,97.4883
66.800,99.4395
67.000,97.8471
67.200,97.1646
67.400,105.6993
67.600,100.5348
67.800,106.0282
68.000,106.3689
68.200,103.6508
68.400,101.2403
68.600,97.9373
68.800,105.0172
69.000,104.3059
69.200,98.3087
69.400,102.2425
69.600,103.6988
69.800,102.9712
70.000,95.5053
70.200,107.9421
70.400,108.3783
70.600,98.8987
70.800,98.7528
71.000,95.2980
71.200,107.3432
71.400,100.1681
71.600,96.9056
71.800,96.9708
72.000,107.7670
72.200,108.5659
72.400,97.4990
72.600,98.8237
72.800,96.9806
73.000,98.6825
73.200,108.3177
73.400,97.3662
73.600,101.0476
73.800,106.9441
74.000,99.1247
74.200,102.3047
74.400,96.7345
74.600,101.7992
74.800,107.3979
75.000,100.1692
75.200,96.4726
75.400,107.7776
75.600,95.4147
75.800,96.4852
76.000,99.4032
76.200,107.6425
76.400,107.5313
76.600,105.4588
76.800,95.1005
77.000,104.3515
77.200,103.9981
77.400,99.6451
77.600,100.0661
77.800,98.0479
78.000,97.1563
78.200,103.5667
78.400,98.5888
78.600,100.8003
78.800,99.3597
79.000,100.7529
79.200,99.0633
79.400,105.3076
79.600,95.4636
79.800,99.1673
80.000,100.3619
80.200,95.2916
80.400,102.2270
80.600,101.4928
80.800,102.3520
81.000,104.7919
81.200,100.4703
81.400,94.2427
81.600,102.1545
81.800,99.0851
82.000,105.3319
82.200,103.1670
82.400,105.2361
82.600,97.4452
82.800,97.4694
83.000,99.9221
83.200,99.9289
83.400,93.4652
83.600,101.5470
83.800,94.4731
84.000,101.4721
84.200,102.1572
84.400,99.8540
84.600,93.1970
84.800,95.1685
85.000,106.5507
85.200,102.3980
85.400,96.1565
85.600,103.7497
85.800,100.0087
86.000,96.3163
86.200,100.5112
86.400,103.5453
86.600,101.9776
86.800,104.9498
87.000,94.5377
87.200,105.5469
87.400,98.3931
87.600,100.4220
87.800,100.2249
88.000,104.9635
88.200,99.4580
88.400,105.0685
88.600,101.9146
88.800,96.3606
89.000,105.0123
89.200,92.5593
89.400,93.9555
89.600,102.9768
89.800,93.2137
90.000,101.0582
90.200,105.8400
90.400,102.3122
90.600,95.7476
90.800,92.2634
91.000,94.7917
91.200,97.5818
91.400,104.2848
91.600,101.6725
91.800,103.2736
92.000,98.1280
92.200,102.4062
92.400,94.9157
92.600,102.3838
92.800,97.3858
93.000,100.7131
93.200,96.5014
93.400,93.6098
93.600,98.4946
93.800,98.3418
94.000,96.8175
94.200,92.9081
94.400,101.1498
94.600,93.6010
94.800,100.7327
95.000,100.5795
95.200,92.7893
95.400,101.9513
95.600,96.6401
95.800,93.9072
96.000,104.7065
96.200,101.0449
96.400,92.2893
96.600,97.0281
96.800,103.1859
97.000,92.0451
97.200,101.2482
97.400,92.0047
97.600,91.2532
97.800,91.9436
98.000,93.3403
98.200,98.5673
98.400,100.1348
98.600,99.0941
98.800,93.8996
99.000,95.4947
99.200,103.0197
99.400,91.6824
99.600,102.1881
99.800,104.1025
100.000,97.2184
100.200,94.3500
100.400,90.8191
100.600,99.8071
100.800,100.3115
101.000,99.6912
101.200,99.5300
101.400,93.2354
101.600,103.3823
101.800,96.8419
102.000,90.1481
102.200,95.8473
102.400,97.9276
102.600,98.8785
102.800,101.0947
103.000,94.5413
103.200,100.5396
103.400,92.2471
103.600,95.2685
103.800,93.2110
104.000,102.9534
104.200,100.9395
104.400,102.6546
104.600,100.7213
104.800,102.5526
105.000,99.6373
105.200,100.5019
105.400,102.2739
105.600,91.9288
105.800,101.5402
106.000,99.4119
106.200,96.6295
106.400,99.5871
106.600,92.0998
106.800,95.1841
107.000,89.1567
107.200,97.3913
107.400,99.3756
107.600,95.7605
107.800,102.1757
108.000,97.8440
108.200,93.2334
108.400,100.1140
108.600,99.5652
108.800,95.7936
109.000,95.1036
109.200,91.4230
109.400,90.1026
109.600,100.6637
109.800,99.5196
110.000,96.3781
110.200,89.5046
110.400,88.7967
110.600,98.1534
110.800,99.9621
111.000,100.6380
111.200,101.0073
111.400,94.5687
111.600,98.5495
111.800,92.8695
112.000,97.9381
112.200,99.4091
112.400,101.6673
112.600,91.0224
112.800,99.3119
113.000,99.2408
113.200,92.2621
113.400,95.9093
113.600,100.6745
113.800,93.7684
114.000,98.8168
114.200,93.9109
114.400,90.7210
114.600,89.6420
114.800,88.1603
115.000,94.5672
115.200,89.8000
115.400,96.5760
115.600,91.3145
115.800,96.6516
116.000,91.6901
116.200,90.9961
116.400,96.2233
116.600,96.6974
116.800,88.2417
117.000,97.9373
117.200,98.7083
117.400,89.4481
117.600,93.9854
117.800,97.4179
118.000,90.5073
118.200,97.2179
118.400,91.3228
118.600,95.0429
118.800,88.7866
119.000,100.6940
119.200,100.4821
119.400,98.1712
119.600,91.1247
119.800,97.3529
120.000,92.0892
120.200,92.6938
120.400,95.7165
120.600,97.4525
120.800,108.0406
121.000,105.3291
121.200,106.4274
121.400,109.4333
121.600,120.1881
121.800,132.0831
122.000,143.9105
122.200,155.9280
122.400,181.4046
122.600,192.1759
122.800,230.1685
123.000,265.1582
123.200,304.5311
123.400,346.9787
123.600,411.4943
123.800,465.4450
124.000,553.1853
124.200,633.7648
124.400,743.1053
124.600,851.4869
124.800,974.4200
125.000,1117.7437
125.200,1260.7248
125.400,1419.8682
125.600,1587.3947
125.800,1775.7498
126.000,1954.1132
126.200,2134.6838
126.400,2330.8155
126.600,2511.8154
126.800,2687.4107
127.000,2843.4193
127.200,2994.6605
127.400,3135.1182
127.600,3248.9034
127.800,3340.6430
128.000,3409.3743
128.200,3451.8496
128.400,3463.1443
128.600,3449.3831
128.800,3407.6318
129.000,3348.5293
129.200,3245.6105
129.400,3134.2985
129.600,2992.9887
129.800,2846.4282
130.000,2678.6478
130.200,2510.5685
130.400,2330.5758
130.600,2145.1735
130.800,1948.6867
131.000,1766.3870
131.200,1592.4290
131.400,1426.3387
131.600,1257.9343
131.800,1119.6732
132.000,981.4878
132.200,845.7793
132.400,738.9758
132.600,632.0271
132.800,551.1328
133.000,475.2960
133.200,403.2952
133.400,351.0889
133.600,300.3466
133.800,252.4363
134.000,227.9677
134.200,194.4456
134.400,168.5064
134.600,157.5679
134.800,137.1025
135.000,135.2806
135.200,123.4735
135.400,114.7713
135.600,110.3593
135.800,108.2253
136.000,99.4173
136.200,92.3538
136.400,90.7252
136.600,88.7278
136.800,97.3934
137.000,88.2089
137.200,95.4849
137.400,99.1580
137.600,85.8780
137.800,98.0547
138.000,98.2573
138.200,92.5317
138.400,94.4649
138.600,93.5134
138.800,88.3513
139.000,96.9989
139.200,94.4112
139.400,91.9389
139.600,97.2481
139.800,94.4805
140.000,86.6528
140.200,93.4821
140.400,96.1826
140.600,89.4945
140.800,92.9637
141.000,98.2483
141.200,92.3829
141.400,85.9526
141.600,85.7634
141.800,98.2702
142.000,97.4071
142.200,85.5670
142.400,91.9070
142.600,96.8143
142.800,92.7650
143.000,85.2212
143.200,93.4644
143.400,85.1757
143.600,93.6232
143.800,96.2394
144.000,94.0596
144.200,92.6620
144.400,92.9251
144.600,86.0148
144.800,92.8566
145.000,92.9833
145.200,91.7671
145.400,95.9641
145.600,89.7867
145.800,85.7640
146.000,89.3744
146.200,93.2782
146.400,95.1093
146.600,87.3975
146.800,91.5207
147.000,97.4351
147.200,91.9005
147.400,90.9615
147.600,87.7341
147.800,89.9458
148.000,85.5633
148.200,86.4116
148.400,91.1346
148.600,87.3021
148.800,97.9529
149.000,95.7738
149.200,86.2464
149.400,88.5930
149.600,93.2110
149.800,97.5538
150.000,97.6273
150.200,88.7607
150.400,91.9030
150.600,96.0811
150.800,91.6619
151.000,85.9641
151.200,89.5518
151.400,91.0084
151.600,85.3592
151.800,99.0173
152.000,99.1609
152.200,97.6833
152.400,97.5010
152.600,88.3746
152.800,94.8229
153.000,92.6121
153.200,98.9824
153.400,97.6282
153.600,99.0047
153.800,97.7339
154.000,94.6907
154.200,95.9884
154.400,85.6046
154.600,88.7246
154.800,94.7643
155.000,97.7154
155.200,88.3744
155.400,88.0480
155.600,86.5763
155.800,87.9703
156.000,95.8007
156.200,92.9750
156.400,94.2870
156.600,86.0558
156.800,87.0390
157.000,94.2866
157.200,94.3079
157.400,92.5131
157.600,90.9940
157.800,94.8829
158.000,90.5219
158.200,90.0462
158.400,98.1402
158.600,97.0144
158.800,96.6027
159.000,89.7402
159.200,92.1768
159.400,86.3546
159.600,98.2783
159.800,91.5434
160.000,94.1099
160.200,86.6342
160.400,99.8809
160.600,97.4827
160.800,86.8565
161.000,96.0538
161.200,97.0281
161.400,95.5787
161.600,97.9634
161.800,98.1950
162.000,86.7782
162.200,89.9321
162.400,91.5357
162.600,91.6481
162.800,90.1048
163.000,87.9479
163.200,93.9673
163.400,100.0756
163.600,95.0321
163.800,99.1673
164.000,99.5682
164.200,99.9298
164.400,98.2778
164.600,91.6760
164.800,89.6823
165.000,100.5435
165.200,90.7437
165.400,93.5570
165.600,96.3888
165.800,96.8123
166.000,87.7015
166.200,98.3574
166.400,91.3816
166.600,94.1880
166.800,98.0143
167.000,95.0373
167.200,100.1196
167.400,101.2008
167.600,98.2397
167.800,98.3704
168.000,90.8434
168.200,100.2295
168.400,94.9574
168.600,101.2638
168.800,87.5497
169.000,94.7389
169.200,96.1648
169.400,97.9671
169.600,91.5193
169.800,96.7023
170.000,96.0853
170.200,92.6389
170.400,99.4911
170.600,89.4291
170.800,97.2318
171.000,95.2385
171.200,90.0768
171.400,88.5140
171.600,99.0705
171.800,96.2143
172.000,91.5090
172.200,91.1295
172.400,98.1276
172.600,98.9540
172.800,97.3176
173.000,99.3782
173.200,91.8831
173.400,96.4685
173.600,90.0274
173.800,98.9244
174.000,96.2956
174.200,92.2764
174.400,100.4706
174.600,101.6239
174.800,92.3018
175.000,100.9587
175.200,93.8094
175.400,98.3707
175.600,100.1343
175.800,95.3518
176.000,92.8597
176.200,93.8788
176.400,93.8012
176.600,94.8484
176.800,98.8129
177.000,90.6189
177.200,101.5720
177.400,102.7743
177.600,100.9467
177.800,102.6277
178.000,99.8130
178.200,94.3099
178.400,92.4209
178.600,101.4092
178.800,95.0158
179.000,91.9260
179.200,96.7497
179.400,93.6464
179.600,92.3632
179.800,102.8014
180.000,101.0469
180.200,99.9425
180.400,100.6759
180.600,102.1919
180.800,103.6354
181.000,101.3100
181.200,103.0836
181.400,96.2194
181.600,95.1157
181.800,93.6266
182.000,94.2648
182.200,91.0494
182.400,103.4876
182.600,99.7768
182.800,92.5984
183.000,92.9261
183.200,101.4184
183.400,90.6974
183.600,95.0714
183.800,99.0335
184.000,95.2503
184.200,92.0467
184.400,100.2861
184.600,98.6517
184.800,102.8433
185.000,98.7148
185.200,104.4106
185.400,93.5765
185.600,94.8449
185.800,94.8949
186.000,104.4163
186.200,94.2718
186.400,103.4812
186.600,102.9338
186.800,104.4469
187.000,93.7229
187.200,104.4640
187.400,103.6804
187.600,96.6612
187.800,94.4598
188.000,93.1058
188.200,94.5508
188.400,103.3944
188.600,99.7191
188.800,93.2388
189.000,93.0296
189.200,104.9822
189.400,95.2139
189.600,93.0292
189.800,92.8245
190.000,101.0901
190.200,93.4786
190.400,101.2826
190.600,95.3950
190.800,94.8923
191.000,106.2599
191.200,101.3326
191.400,105.0721
191.600,100.9441
191.800,95.9212
192.000,103.1081
192.200,105.4888
192.400,99.0919
192.600,100.3285
192.800,105.4713
193.000,94.5403
193.200,98.2631
193.400,99.1887
193.600,106.4211
193.800,104.5913
194.000,99.4813
194.200,103.3071
194.400,106.2557
194.600,96.1513
194.800,100.9498
195.000,97.7339
195.200,94.2878
195.400,106.7346
195.600,95.5469
195.800,103.2679
196.000,97.2063
196.200,102.1245
196.400,98.5774
196.600,106.2862
196.800,104.6783
197.000,100.7614
197.200,107.1233
197.400,100.3696
197.600,97.2847
197.800,95.4718
198.000,105.8384
198.200,94.6908
198.400,97.3843
198.600,98.2583
198.800,97.5296
199.000,101.6354
199.200,96.9985
199.400,105.3690
199.600,98.3691
199.800,105.6240
200.000,98.3120
200.200,105.3645
200.400,97.0816
200.600,102.6046
200.800,99.8820
201.000,102.4021
201.200,106.9490
201.400,107.1829
201.600,103.1504
201.800,102.4555
202.000,106.9782
202.200,97.8607
202.400,105.3521
202.600,97.6883
202.800,106.0742
203.000,98.3501
203.200,104.4140
203.400,101.7015
203.600,105.5631
203.800,106.4329
204.000,102.9379
204.200,95.8718
204.400,102.9078
204.600,103.3336
204.800,101.8608
205.000,100.5012
205.200,100.9618
205.400,100.0745
205.600,105.8870
205.800,97.9953
206.000,104.6032
206.200,96.7821
206.400,110.2853
206.600,98.7902
206.800,104.0931
207.000,100.4141
207.200,98.1454
207.400,98.2459
207.600,104.0035
207.800,97.8741
208.000,108.6865
208.200,110.2249
208.400,106.0558
208.600,108.9840
208.800,104.7133
209.000,102.5761
209.200,97.7163
209.400,97.2832
209.600,98.8110
209.800,97.2406
210.000,101.8906
210.200,108.1218
210.400,105.3754
210.600,99.2002
210.800,108.5620
211.000,111.0180
211.200,105.0705
211.400,109.9857
211.600,104.7165
211.800,104.7480
212.000,99.8067
212.200,106.9651
212.400,100.3988
212.600,109.1367
212.800,101.8354
213.000,111.1296
213.200,108.2430
213.400,105.0185
213.600,100.0522
213.800,105.5965
214.000,107.3215
214.200,99.3369
214.400,106.1024
214.600,102.5472
214.800,109.6564
215.000,103.8515
215.200,106.3834
215.400,99.8201
215.600,101.2359
215.800,99.4209
216.000,99.5375
216.200,105.8764
216.400,108.8817
216.600,103.3306
216.800,108.5279
217.000,107.3575
217.200,101.8080
217.400,110.6351
217.600,101.8939
217.800,108.9528
218.000,112.2193
218.200,103.9814
218.400,112.2754
218.600,112.7974
218.800,108.7880
219.000,105.8849
219.200,101.8052
219.400,104.1173
219.600,112.3568
219.800,110.9240
220.000,107.4579
220.200,99.3418
220.400,108.7098
220.600,102.8247
220.800,110.9534
221.000,106.4006
221.200,100.7554
221.400,112.9009
221.600,103.3054
221.800,102.4268
222.000,99.9652
222.200,111.8228
222.400,103.6114
222.600,109.5811
222.800,112.4122
223.000,104.1786
223.200,105.1759
223.400,103.2191
223.600,108.2530
223.800,112.8009
224.000,107.5615
224.200,106.1187
224.400,106.9963
224.600,107.3252
224.800,102.6616
225.000,111.9867
225.200,108.4031
225.400,102.9494
225.600,110.3881
225.800,100.9637
226.000,106.3609
226.200,112.8633
226.400,111.0687
226.600,105.3453
226.800,104.5763
227.000,103.3169
227.200,103.1459
227.400,105.2399
227.600,112.4299
227.800,103.7963
228.000,112.2734
228.200,111.3793
228.400,102.8375
228.600,110.2751
228.800,107.4023
229.000,109.8036
229.200,113.4597
229.400,109.0116
229.600,104.9518
229.800,106.6375
230.000,102.1061
230.200,103.8588
230.400,101.6563
230.600,108.6770
230.800,108.6758
231.000,103.5577
231.200,110.1858
231.400,103.0051
231.600,103.4794
231.800,112.9807
232.000,113.1304
232.200,102.3568
232.400,109.2846
232.600,105.7963
232.800,104.4437
233.000,102.4490
233.200,109.9319
233.400,113.5211
233.600,110.9396
233.800,108.9978
234.000,101.8601
234.200,107.4301
234.400,103.9351
234.600,101.6389
234.800,102.3899
235.000,109.2928
235.200,106.6336
235.400,113.4716
235.600,114.1056
235.800,102.4046
236.000,106.3418
236.200,104.4441
236.400,104.1806
236.600,101.8811
236.800,112.1150
237.000,108.3001
237.200,102.9904
237.400,102.6859
237.600,113.9232
237.800,114.3039
238.000,109.8559
238.200,103.3585
238.400,108.9326
238.600,114.4641
238.800,113.2616
239.000,112.9129
239.200,111.9966
239.400,106.4739
239.600,102.3922
239.800,107.8745
240.000,112.9489
240.200,112.0868
240.400,104.3309
240.600,105.9246
240.800,114.7931
241.000,106.1471
241.200,102.7643
241.400,106.1207
241.600,110.3832
241.800,104.9927
242.000,103.5360
242.200,111.1623
242.400,110.6874
242.600,106.4503
242.800,111.8946
243.000,114.6702
243.200,103.2298
243.400,109.1409
243.600,111.7777
243.800,107.9474
244.000,102.8039
244.200,106.3146
244.400,112.9775
244.600,108.1929
244.800,110.0507
245.000,106.9337
245.200,111.5311
245.400,115.6333
245.600,104.9968
245.800,114.2220
246.000,106.1785
246.200,106.5451
246.400,108.1438
246.600,107.4003
246.800,107.2332
247.000,102.6328
247.200,107.2056
247.400,103.8261
247.600,105.7084
247.800,108.7344
248.000,113.0854
248.200,102.2556
248.400,114.0435
248.600,106.3208
248.800,108.1859
249.000,103.4486
249.200,113.2726
249.400,111.7595
249.600,115.6489
249.800,113.8333
250.000,108.9816
250.200,115.8110
250.400,103.6144
250.600,111.4502
250.800,109.8952
251.000,102.3252
251.200,114.0971
251.400,110.8948
251.600,112.4386
251.800,109.6091
252.000,113.5697
252.200,103.4765
252.400,108.1183
252.600,105.4320
252.800,101.8506
253.000,114.3129
253.200,106.0638
253.400,108.1392
253.600,109.3874
253.800,103.5794
254.000,110.5764
254.200,107.8411
254.400,108.5306
254.600,114.6302
254.800,109.0265
255.000,115.1471
255.200,105.8912
255.400,109.2130
255.600,114.9452
255.800,108.4141
256.000,112.3767
256.200,109.4926
256.400,104.6524
256.600,101.9767
256.800,110.9977
257.000,108.1048
257.200,109.2661
257.400,113.3283
257.600,104.0403
257.800,106.9581
258.000,111.4359
258.200,104.7231
258.400,114.6973
258.600,103.0019
258.800,113.6455
259.000,104.1658
259.200,105.7521
259.400,108.6805
259.600,104.4264
259.800,112.2595
260.000,103.4094
260.200,102.2917
260.400,114.3286
260.600,104.8790
260.800,103.8654
261.000,114.9677
261.200,108.9900
261.400,109.1397
261.600,113.7131
261.800,104.4984
262.000,114.1493
262.200,109.6300
262.400,104.7740
262.600,109.7152
262.800,102.9465
263.000,105.3756
263.200,101.4525
263.400,104.6538
263.600,103.3537
263.800,109.5058
264.000,104.2049
264.200,109.2152
264.400,105.0808
264.600,111.0891
264.800,102.2173
265.000,108.5437
265.200,104.7997
265.400,106.1078
265.600,109.8867
265.800,106.8398
266.000,114.0300
266.200,112.0399
266.400,109.1982
266.600,112.8286
266.800,111.5312
267.000,112.0170
267.200,105.5923
267.400,109.5998
267.600,107.5445
267.800,102.0276
268.000,102.4171
268.200,107.0403
268.400,112.7273
268.600,110.1336
268.800,110.5568
269.000,112.5778
269.200,102.1255
269.400,102.1692
269.600,103.3331
269.800,111.4525
270.000,110.0264
270.200,111.8916
270.400,110.2708
270.600,109.2377
270.800,105.0361
271.000,111.0510
271.200,100.8227
271.400,110.8271
271.600,110.2256
271.800,104.3493
272.000,110.6478
272.200,109.6073
272.400,112.6884
272.600,111.7567
272.800,100.5351
273.000,108.0352
273.200,108.3547
273.400,110.1538
273.600,105.5680
273.800,110.3377
274.000,113.4047
274.200,107.7691
274.400,101.6229
274.600,101.5536
274.800,103.1256
275.000,108.3804
275.200,111.7953
275.400,100.6363
275.600,108.5551
275.800,103.7477
276.000,112.8475
276.200,112.8353
276.400,102.7565
276.600,110.2483
276.800,103.2712
277.000,104.0758
277.200,110.0682
277.400,101.1811
277.600,110.0596
277.800,109.5558
278.000,107.1711
278.200,109.7098
278.400,110.7819
278.600,102.2776
278.800,100.3186
279.000,108.9140
279.200,103.0545
279.400,104.7346
279.600,108.5726
279.800,104.9155
280.000,109.0020
280.200,106.4704
280.400,108.3883
280.600,98.5501
280.800,101.8028
281.000,109.7305
281.200,110.3933
281.400,106.5536
281.600,110.9120
281.800,110.9238
282.000,108.7032
282.200,100.7289
282.400,108.0558
282.600,109.1135
282.800,108.6184
283.000,105.0656
283.200,105.5915
283.400,110.2569
283.600,106.0453
283.800,106.2784
284.000,104.3258
284.200,99.4104
284.400,105.4858
284.600,108.7354
284.800,105.3869
285.000,110.6219
285.200,98.9391
285.400,108.2423
285.600,110.2418
285.800,107.7259
286.000,99.5595
286.200,98.6544
286.400,106.4549
286.600,106.7627
286.800,103.4134
287.000,102.7822
287.200,110.2798
287.400,106.2389
287.600,108.1797
287.800,110.5615
288.000,102.6797
288.200,108.9486
288.400,97.1379
288.600,104.9554
288.800,104.8684
289.000,102.5736
289.200,110.2863
289.400,107.5578
289.600,96.9668
289.800,107.7825
290.000,107.9351
290.200,109.3666
290.400,102.8689
290.600,98.0454
290.800,105.6184
291.000,105.6961
291.200,109.9101
291.400,102.8851
291.600,96.6671
291.800,107.6959
292.000,97.4316
292.200,109.7821
292.400,108.2887
292.600,104.4466
292.800,101.8357
293.000,97.4528
293.200,96.4967
293.400,107.1005
293.600,109.2252
293.800,102.7198
294.000,102.7325
294.200,102.0357
294.400,102.2193
294.600,100.6920
294.800,104.5251
295.000,107.4926
295.200,101.0430
295.400,97.4745
295.600,102.0318
295.800,97.6617
296.000,98.4795
296.200,96.1270
296.400,103.8028
296.600,107.6914
296.800,99.7833
297.000,104.0877
297.200,98.6147
297.400,108.5842
297.600,104.1453
297.800,101.7841
298.000,103.7164
298.200,98.4506
298.400,105.8044
298.600,105.6475
298.800,103.3298
299.000,104.0890
299.200,98.3996
299.400,98.2501
299.600,100.7510
299.800,98.3607
300.000,97.6557
