time_s,signal
86.000,99.5157
86.200,104.1414
86.400,102.5628
86.600,94.0284
86.800,97.0688
87.000,105.6629
87.200,102.0638
87.400,101.4399
87.600,97.6119
87.800,104.4298
88.000,96.9282
88.200,98.4034
88.400,94.3383
88.600,93.4623
88.800,101.4216
89.000,103.3124
89.200,104.9794
89.400,100.1572
89.600,96.6326
89.800,98.2933
90.000,93.2506
90.200,102.6445
90.400,99.4172
90.600,95.5490
90.800,94.1311
91.000,96.9851
91.200,99.2874
91.400,103.9662
91.600,99.5710
91.800,94.9298
92.000,93.5857
92.200,92.4549
92.400,104.7203
92.600,101.4572
92.800,104.7916
93.000,91.9898
93.200,102.2731
93.400,96.8099
93.600,95.3022
93.800,91.8205
94.000,96.0206
94.200,93.2466
94.400,104.5309
94.600,102.8216
94.800,96.2069
95.000,102.2314
95.200,96.6688
95.400,92.4488
95.600,104.7815
95.800,103.2759
96.000,102.9517
96.200,101.2731
96.400,102.1417
96.600,95.1548
96.800,97.7765
97.000,98.5577
97.200,92.4592
97.400,103.7137
97.600,101.5110
97.800,103.8504
98.000,100.1842
98.200,93.9872
98.400,96.3414
98.600,97.0574
98.800,97.8214
99.000,101.8459
99.200,100.9997
99.400,96.9685
99.600,100.5711
99.800,91.8920
100.000,95.7167
100.200,91.7025
100.400,92.9285
100.600,101.8213
100.800,94.2424
101.000,96.0411
101.200,99.8375
101.400,102.9714
101.600,103.2795
101.800,96.1199
102.000,102.4886
102.200,102.2731
102.400,91.1717
102.600,93.4461
102.800,90.3596
103.000,90.3260
103.200,91.1925
103.400,99.7106
103.600,96.5880
103.800,101.8148
104.000,92.2769
104.200,91.3645
104.400,95.2729
104.600,97.9875
104.800,101.5404
105.000,90.4272
105.200,90.7970
105.400,98.4114
105.600,94.4286
105.800,93.4960
106.000,102.7648
106.200,96.7281
106.400,89.8420
106.600,92.4262
106.800,89.6497
107.000,96.6252
107.200,101.0781
107.400,97.6486
107.600,95.7430
107.800,89.7433
108.000,94.9368
108.200,92.5957
108.400,97.5004
108.600,94.7373
108.800,94.8309
109.000,89.2032
109.200,92.8781
109.400,100.2111
109.600,91.2465
109.800,93.9571
110.000,98.7532
110.200,93.7436
110.400,98.3967
110.600,91.4538
110.800,89.0217
111.000,96.7255
111.200,97.4122
111.400,99.9431
111.600,91.4680
111.800,100.2256
112.000,99.9131
112.200,90.8221
112.400,90.9995
112.600,94.6047
112.800,93.3055
113.000,99.5495
113.200,90.3406
113.400,95.0967
113.600,94.6452
113.800,88.9476
114.000,94.7791
114.200,97.0751
114.400,95.4157
114.600,95.3629
114.800,99.0587
115.000,94.2235
115.200,89.0595
115.400,99.6521
115.600,88.0129
115.800,100.3299
116.000,96.6116
116.200,90.4634
116.400,94.0323
116.600,90.9227
116.800,95.2753
117.000,90.7832
117.200,91.9619
117.400,92.4710
117.600,94.2913
117.800,90.2221
118.000,89.5313
118.200,90.3800
118.400,87.9607
118.600,95.0366
118.800,88.9481
119.000,88.5532
119.200,95.2376
119.400,91.4508
119.600,88.8778
119.800,96.9081
120.000,92.9549
120.200,99.5282
120.400,103.7568
120.600,93.0030
120.800,101.5567
121.000,106.6925
121.200,111.2636
121.400,105.8179
121.600,112.0848
121.800,121.8137
122.000,136.4846
122.200,153.2743
122.400,162.4551
122.600,187.7276
122.800,207.8288
123.000,243.0688
123.200,270.4370
123.400,316.7540
123.600,367.7325
123.800,435.6915
124.000,503.4469
124.200,578.0527
124.400,681.3198
124.600,784.8481
124.800,904.3092
125.000,1033.9486
125.200,1174.3320
125.400,1339.1400
125.600,1503.8424
125.800,1667.6194
126.000,1856.7728
126.200,2043.9109
126.400,2239.8628
126.600,2428.3211
126.800,2610.5315
127.000,2788.6350
127.200,2951.5669
127.400,3110.6443
127.600,3242.4308
127.800,3353.2361
128.000,3439.3438
128.200,3505.1104
128.400,3537.9873
128.600,3551.6913
128.800,3527.0978
129.000,3468.3996
129.200,3392.8368
129.400,3299.0366
129.600,3179.9601
129.800,3033.4263
130.000,2866.7810
130.200,2697.4434
130.400,2513.9824
130.600,2326.8943
130.800,2146.7649
131.000,1947.1938
131.200,1762.9295
131.400,1581.2385
131.600,1412.6465
131.800,1247.2178
132.000,1104.2979
132.200,964.2688
132.400,835.3447
132.600,733.8347
132.800,631.1296
133.000,540.2885
133.200,460.3165
133.400,392.7357
133.600,336.6838
133.800,290.8026
134.000,249.5910
134.200,217.4901
134.400,194.9616
134.600,177.6530
134.800,157.4030
135.000,136.1964
135.200,127.4489
135.400,117.4984
135.600,108.2232
135.800,111.7433
136.000,102.4584
136.200,98.6592
136.400,96.1298
136.600,93.4815
136.800,94.3945
137.000,93.7043
137.200,99.4190
137.400,89.2118
137.600,91.4462
137.800,88.5935
138.000,98.4496
138.200,97.7112
138.400,89.3466
138.600,86.7772
138.800,91.3487
139.000,88.1995
139.200,91.0030
139.400,85.1193
139.600,85.1868
139.800,86.7850
140.000,90.1400
140.200,89.5468
140.400,97.9224
140.600,96.1939
140.800,89.8479
141.000,87.4659
141.200,97.8447
141.400,96.7220
141.600,98.6982
141.800,93.8338
142.000,91.1223
142.200,86.2340
142.400,92.9552
142.600,97.6052
142.800,95.8618
143.000,92.7800
143.200,91.1148
143.400,88.9393
143.600,94.7068
143.800,97.0060
144.000,98.5835
144.200,85.1147
144.400,89.5558
144.600,85.0640
144.800,89.8340
145.000,90.6149
145.200,91.4903
145.400,92.2397
145.600,86.8788
145.800,98.3528
146.000,92.5058
146.200,87.0160
146.400,88.4064
146.600,88.5026
146.800,97.1392
147.000,94.7904
147.200,97.4234
147.400,96.9078
147.600,85.5859
147.800,95.9661
148.000,92.7459
148.200,92.5342
148.400,91.4017
148.600,90.6343
148.800,87.1847
149.000,92.9367
149.200,90.3820
149.400,95.5671
149.600,96.7671
149.800,96.2086
150.000,86.7125
150.200,94.7399
150.400,86.8397
150.600,97.3811
150.800,85.9854
151.000,94.1019
151.200,90.3962
151.400,96.7444
151.600,96.1740
151.800,98.8134
152.000,95.4734
152.200,95.0560
152.400,91.1606
152.600,86.6682
152.800,85.9586
153.000,88.1071
153.200,98.9109
153.400,96.9207
153.600,91.6541
153.800,90.6153
154.000,89.8882
154.200,95.2362
154.400,92.9400
154.600,96.9115
154.800,86.8017
155.000,90.9826
155.200,90.8816
155.400,99.3914
155.600,94.2828
155.800,90.5828
156.000,97.1230
156.200,93.1987
156.400,94.5830
156.600,90.1465
156.800,95.4121
157.000,97.1100
157.200,92.8863
157.400,90.0998
157.600,86.0996
157.800,98.0890
158.000,87.3312
158.200,90.0321
158.400,90.4572
158.600,96.4802
158.800,94.3354
159.000,95.4778
159.200,93.1572
159.400,96.3090
159.600,97.3168
159.800,87.8529
160.000,86.7581
160.200,98.6591
160.400,98.4050
160.600,94.2645
160.800,91.5404
161.000,89.5937
161.200,92.2359
161.400,91.4119
161.600,97.5348
161.800,87.5916
162.000,92.4258
162.200,97.2985
162.400,89.0882
162.600,94.9642
162.800,92.8149
163.000,93.9730
163.200,91.8103
163.400,95.2255
163.600,87.0777
163.800,100.0181
164.000,87.2451
164.200,87.8800
164.400,91.7913
164.600,99.0069
164.800,92.1100
165.000,99.6012
165.200,93.5573
165.400,93.6442
165.600,100.4482
165.800,100.2660
166.000,96.2693
166.200,96.8123
166.400,94.5358
166.600,91.8165
166.800,98.1212
167.000,98.2397
167.200,95.8890
167.400,95.4154
167.600,97.4498
167.800,91.0118
168.000,91.2151
168.200,87.8665
168.400,90.0039
168.600,91.6424
168.800,91.6498
169.000,95.7665
169.200,93.7365
169.400,90.9235
169.600,97.1256
169.800,99.3585
170.000,100.7107
170.200,100.2742
170.400,91.2154
170.600,101.5555
170.800,97.2159
171.000,97.8063
171.200,97.2938
171.400,91.1018
171.600,100.6856
171.800,101.8244
172.000,92.3604
172.200,94.3433
172.400,95.5128
172.600,98.9818
172.800,96.3698
173.000,93.5724
173.200,89.3546
173.400,89.8081
173.600,100.4102
173.800,97.4187
174.000,95.0212
174.200,97.8298
174.400,102.5761
174.600,92.2532
174.800,98.5431
175.000,90.0002
175.200,89.8780
175.400,97.0748
175.600,91.5091
175.800,95.6598
176.000,102.0323
176.200,99.8483
176.400,95.2697
176.600,100.7438
176.800,96.4768
177.000,90.7618
177.200,94.0996
177.400,95.4569
177.600,93.4539
177.800,89.3735
178.000,91.9132
178.200,97.1337
178.400,89.5058
178.600,94.1147
178.800,90.6259
179.000,99.5028
179.200,99.2265
179.400,96.1206
179.600,99.7564
179.800,99.0751
180.000,100.6120
180.200,92.8547
180.400,94.3621
180.600,100.8722
180.800,96.8553
181.000,96.4976
181.200,93.9035
181.400,93.2173
181.600,90.9274
181.800,93.5676
182.000,104.1285
182.200,96.8036
182.400,94.7894
182.600,97.7434
182.800,101.5735
183.000,102.7621
183.200,102.5801
183.400,91.3554
183.600,103.7722
183.800,95.9454
184.000,100.6206
184.200,102.5175
184.400,91.7679
184.600,97.1475
184.800,92.5818
185.000,94.3640
185.200,101.0222
185.400,91.4774
185.600,93.6578
185.800,102.3651
186.000,100.3136
186.200,91.6064
186.400,93.0886
186.600,93.1854
186.800,93.7204
187.000,98.1064
187.200,99.8764
187.400,100.0570
187.600,100.2813
187.800,100.5998
188.000,96.0386
188.200,101.1351
188.400,103.4269
188.600,98.9376
188.800,103.2423
189.000,104.8041
189.200,93.7778
189.400,99.1261
189.600,96.1630
189.800,97.4044
190.000,94.4002
190.200,98.2205
190.400,101.4114
190.600,100.3474
190.800,103.1148
191.000,103.9038
191.200,96.3730
191.400,97.0880
191.600,99.9529
191.800,97.9701
192.000,95.8033
192.200,97.9231
192.400,103.3512
192.600,94.4308
192.800,103.5219
193.000,96.0858
193.200,94.1821
193.400,96.4631
193.600,100.0511
193.800,106.1020
194.000,106.2111
194.200,95.9179
194.400,100.5410
194.600,100.8808
194.800,99.0752
195.000,94.6087
195.200,96.8254
195.400,101.5048
195.600,101.3773
195.800,102.0970
196.000,106.9522
196.200,103.1912
196.400,106.9896
196.600,96.1952
196.800,97.0332
197.000,98.3915
197.200,107.1589
197.400,103.9051
197.600,103.7542
197.800,97.4978
198.000,98.5091
198.200,102.0104
198.400,105.3927
198.600,107.1266
198.800,106.5341
199.000,98.0426
199.200,102.6842
199.400,99.4463
199.600,99.6737
199.800,97.8383
200.000,104.3822
200.200,107.5189
200.400,106.5685
200.600,103.4073
200.800,107.8550
201.000,95.1245
201.200,96.5853
201.400,106.3299
201.600,98.5642
201.800,107.0360
202.000,97.2081
202.200,101.4025
202.400,95.7664
202.600,103.2150
202.800,101.3882
203.000,106.7495
203.200,107.2849
203.400,101.8948
203.600,105.4469
203.800,96.1210
204.000,97.6920
204.200,98.0223
204.400,103.6246
204.600,102.5954
204.800,105.7483
205.000,109.0255
205.200,106.8702
205.400,98.4036
205.600,104.4409
205.800,101.3753
206.000,102.9648
206.200,99.0965
206.400,96.4654
206.600,100.9122
206.800,102.5725
207.000,103.7723
207.200,101.4945
207.400,107.4044
207.600,97.3132
207.800,102.5830
208.000,101.0784
208.200,109.3075
208.400,109.4504
208.600,106.2395
208.800,108.5183
209.000,106.1941
209.200,110.2881
209.400,99.7328
209.600,100.5600
209.800,105.8221
210.000,105.8706
210.200,105.9913
210.400,111.2482
210.600,108.3102
210.800,104.0779
211.000,100.6923
211.200,105.7876
211.400,107.3898
211.600,100.7128
211.800,110.9462
212.000,109.7528
212.200,100.2021
212.400,99.6708
212.600,106.0728
212.800,106.4924
213.000,100.6077
213.200,101.7880
213.400,104.1883
213.600,101.0697
213.800,98.4804
214.000,98.4609
214.200,109.8212
214.400,108.5840
214.600,106.9505
214.800,109.6310
215.000,103.2765
215.200,108.2174
215.400,107.0690
215.600,99.2285
215.800,109.9666
216.000,105.8490
216.200,108.8605
216.400,108.6687
216.600,101.4278
216.800,101.5819
217.000,103.2326
217.200,112.4953
217.400,99.2411
217.600,112.0258
217.800,102.7127
218.000,111.7630
218.200,100.5758
218.400,106.6787
218.600,108.4788
218.800,102.2552
219.000,105.5757
219.200,99.2534
219.400,110.6544
219.600,104.1285
219.800,110.3044
220.000,106.2892
220.200,106.3357
220.400,107.0795
220.600,100.4717
220.800,108.8961
221.000,109.3202
221.200,110.6260
221.400,112.6565
221.600,100.9725
221.800,101.0044
222.000,106.5979
222.200,111.2470
222.400,100.7421
222.600,113.4216
222.800,106.4301
223.000,104.8173
223.200,103.9522
223.400,106.8857
223.600,109.3531
223.800,103.1566
224.000,100.5783
224.200,106.2121
224.400,107.0721
224.600,107.6733
224.800,112.3781
225.000,110.9831
225.200,112.0320
225.400,107.3892
225.600,114.1391
225.800,110.8270
226.000,101.8584
226.200,112.2456
226.400,110.9629
226.600,106.1799
226.800,112.0711
227.000,104.9379
227.200,101.4309
227.400,108.4982
227.600,110.6628
227.800,103.9985
228.000,107.9940
228.200,111.3915
228.400,103.6364
228.600,114.3466
228.800,109.4312
229.000,111.6439
229.200,112.0952
229.400,109.0233
229.600,105.7200
229.800,108.5927
230.000,112.9796
230.200,105.3312
230.400,101.1628
230.600,111.8337
230.800,109.0441
231.000,108.0967
231.200,103.1126
231.400,106.7204
231.600,105.1681
231.800,102.2751
232.000,111.1430
232.200,112.6282
232.400,107.5947
232.600,112.6145
232.800,103.0035
233.000,108.4503
233.200,112.1906
233.400,113.6010
233.600,111.2079
233.800,107.2943
234.000,107.3218
234.200,108.4002
234.400,109.5956
234.600,105.8500
234.800,106.4377
235.000,111.0166
235.200,104.7117
235.400,113.3944
235.600,102.9581
235.800,105.3883
236.000,102.3501
236.200,104.9057
236.400,109.5571
236.600,114.6357
236.800,113.1008
237.000,110.2518
237.200,111.4366
237.400,111.1834
237.600,112.2483
237.800,108.9250
238.000,102.6843
238.200,103.9744
238.400,110.8628
238.600,103.2899
238.800,112.3090
239.000,112.4936
239.200,106.4281
239.400,102.8139
239.600,102.0479
239.800,104.8222
240.000,104.8512
240.200,105.2481
240.400,111.5386
240.600,106.4388
240.800,115.1957
241.000,108.2294
241.200,105.9503
241.400,101.9880
241.600,105.9842
241.800,104.2704
242.000,104.6681
242.200,111.7346
242.400,111.4124
242.600,113.6068
242.800,109.1230
243.000,113.9214
243.200,105.3192
243.400,102.8712
243.600,107.3628
243.800,103.7510
244.000,104.2564
244.200,103.0618
244.400,114.4570
244.600,107.2085
244.800,110.5019
245.000,115.7746
245.200,113.3285
245.400,111.4456
245.600,111.3595
245.800,114.1682
246.000,114.1083
246.200,114.9432
246.400,102.5905
246.600,112.6297
246.800,105.6042
247.000,112.1725
247.200,107.3187
247.400,114.6101
247.600,109.9787
247.800,110.9731
248.000,109.2549
248.200,115.5997
248.400,107.2304
248.600,102.3658
248.800,102.5828
249.000,103.7092
249.200,103.5708
249.400,102.0209
249.600,114.3510
249.800,115.8278
250.000,103.2921
250.200,106.0982
250.400,114.7145
250.600,102.8269
250.800,111.2187
251.000,115.6802
251.200,111.8699
251.400,102.7760
251.600,114.3365
251.800,107.5146
252.000,102.0269
252.200,104.6423
252.400,106.6935
252.600,112.2870
252.800,108.2620
253.000,108.4407
253.200,113.1660
253.400,103.1408
253.600,111.5953
253.800,107.3040
254.000,115.1836
254.200,114.6650
254.400,115.1366
254.600,112.4419
254.800,107.0066
255.000,106.0666
255.200,109.6435
255.400,107.4574
255.600,108.6504
255.800,107.7476
256.000,104.3354
256.200,101.9889
256.400,105.0501
256.600,102.0052
256.800,110.3064
257.000,108.1477
257.200,108.5585
257.400,114.0736
257.600,107.3825
257.800,104.7192
258.000,111.3727
258.200,111.2262
258.400,112.7657
258.600,113.5963
258.800,103.9815
259.000,109.1580
259.200,109.3082
259.400,110.4139
259.600,115.2280
259.800,104.3643
260.000,112.7624
260.200,110.8539
260.400,107.0820
260.600,112.7385
260.800,114.8482
261.000,105.5876
261.200,106.7144
261.400,108.1031
261.600,104.4831
261.800,108.3274
262.000,107.9677
262.200,105.8967
262.400,107.0180
262.600,108.9528
262.800,103.8184
263.000,108.7333
263.200,114.8220
263.400,105.1826
263.600,110.9213
263.800,110.0536
264.000,108.0618
264.200,109.7602
264.400,106.8329
264.600,103.5867
264.800,102.0172
265.000,103.6213
265.200,112.0061
265.400,105.8413
265.600,104.7773
265.800,105.0132
266.000,106.1496
266.200,104.3448
266.400,110.6628
266.600,108.0335
266.800,102.0467
267.000,113.8489
267.200,104.2144
267.400,109.5580
267.600,101.4271
267.800,106.2217
268.000,109.0955
268.200,111.0252
268.400,108.9843
268.600,101.2432
268.800,109.7494
269.000,111.0483
269.200,104.1343
269.400,107.0239
269.600,111.1565
269.800,108.3204
270.000,111.6072
270.200,106.2655
270.400,101.5347
270.600,109.7851
270.800,109.4677
271.000,106.0825
271.200,106.3276
271.400,100.5383
271.600,104.6561
271.800,104.6022
272.000,105.3224
272.200,103.4318
272.400,107.6450
272.600,111.0631
272.800,106.2437
273.000,109.8463
273.200,105.3048
273.400,107.6309
273.600,111.6641
273.800,100.6037
274.000,106.5725
274.200,110.6484
274.400,111.5790
274.600,99.4864
274.800,101.0158
275.000,100.5417
275.200,111.4847
275.400,107.3330
275.600,109.8886
275.800,111.0974
276.000,111.3089
276.200,104.1785
276.400,106.7701
276.600,100.3333
276.800,108.0318
277.000,100.4087
277.200,106.3814
277.400,110.6785
277.600,100.3467
277.800,109.3969
278.000,107.6736
278.200,109.6838
278.400,105.1998
278.600,99.5914
278.800,98.7816
279.000,109.9788
279.200,101.5554
279.400,99.5234
279.600,110.9366
279.800,106.6971
280.000,100.2293
280.200,100.7031
280.400,101.9310
280.600,102.0867
280.800,108.1342
281.000,106.8739
281.200,111.2302
281.400,98.5239
281.600,108.7812
281.800,107.5920
282.000,110.3248
282.200,98.6515
282.400,100.3804
282.600,107.6015
282.800,109.4161
283.000,98.8578
283.200,110.3858
283.400,108.9726
283.600,105.0300
283.800,107.8164
284.000,108.8261
284.200,100.4730
284.400,100.6522
284.600,99.3060
284.800,110.2673
285.000,98.1400
285.200,99.9783
285.400,106.0271
285.600,99.7496
285.800,102.5222
286.000,101.8733
286.200,104.6363
286.400,107.5427
286.600,107.5605
286.800,101.6338
287.000,101.7158
287.200,103.0629
287.400,103.5763
287.600,106.6463
287.800,105.8973
288.000,109.7964
288.200,104.3357
288.400,108.0363
288.600,108.8591
288.800,106.5724
289.000,105.6589
289.200,107.4009
289.400,103.4147
289.600,110.0290
289.800,110.5430
290.000,105.2193
290.200,100.4123
290.400,108.6164
290.600,107.2672
290.800,101.0349
291.000,109.6630
291.200,109.9817
291.400,100.4497
291.600,103.0026
291.800,109.6177
292.000,105.0766
292.200,102.5239
292.400,105.8947
292.600,104.0107
292.800,105.8356
293.000,108.6036
293.200,98.1604
293.400,101.1881
293.600,108.7645
293.800,109.2053
294.000,106.1307
294.200,107.3419
294.400,106.2859
294.600,100.7974
294.800,104.9645
295.000,102.3655
295.200,103.1837
295.400,99.6431
295.600,105.4280
295.800,96.5524
296.000,98.9910
296.200,97.9085
296.400,99.1022
296.600,103.8546
296.800,98.6658
297.000,100.5017
297.200,108.1116
297.400,108.9206
297.600,105.3967
297.800,104.6142
298.000,98.9688
298.200,108.6315
298.400,108.8832
298.600,97.4311
298.800,97.6271
299.000,102.3537
299.200,99.9355
299.400,94.9811
299.600,104.3364
299.800,104.6273
300.000,103.7348
