time_s,signal
68.200,106.4361
68.400,105.0872
68.600,97.1591
68.800,98.2897
69.000,103.1065
69.200,102.8340
69.400,106.8368
69.600,105.0820
69.800,101.8456
70.000,101.0958
70.200,106.8443
70.400,105.0017
70.600,105.1529
70.800,106.8642
71.000,98.9492
71.200,97.3176
71.400,100.6803
71.600,98.5873
71.800,101.9993
72.000,99.2206
72.200,105.4994
72.400,100.7029
72.600,96.6653
72.800,99.0405
73.000,98.2180
73.200,95.2167
73.400,98.7674
73.600,106.0523
73.800,107.7899
74.000,101.2934
74.200,99.7791
74.400,104.5952
74.600,101.3622
74.800,99.3314
75.000,106.6036
75.200,101.7196
75.400,101.0027
75.600,95.4877
75.800,96.2145
76.000,97.0822
76.200,94.6533
76.400,108.1233
76.600,96.2555
76.800,101.3087
77.000,108.1498
77.200,99.1370
77.400,102.1938
77.600,94.5411
77.800,94.6557
78.000,100.6566
78.200,105.1185
78.400,100.3901
78.600,99.3507
78.800,105.0564
79.000,101.7806
79.200,106.0097
79.400,96.7193
79.600,101.7695
79.800,101.9663
80.000,94.5146
80.200,105.2823
80.400,101.8642
80.600,95.7977
80.800,95.4571
81.000,96.1163
81.200,106.8520
81.400,101.0562
81.600,106.5844
81.800,97.0026
82.000,93.6975
82.200,106.1199
82.400,93.5928
82.600,99.5527
82.800,105.4981
83.000,105.6102
83.200,96.0995
83.400,94.1501
83.600,106.8017
83.800,93.3421
84.000,93.5498
84.200,99.0555
84.400,106.0331
84.600,104.6697
84.800,100.2783
85.000,95.5178
85.200,98.9951
85.400,95.8225
85.600,94.4435
85.800,106.2340
86.000,104.9160
86.200,95.3263
86.400,103.0540
86.600,98.0030
86.800,94.0093
87.000,100.1003
87.200,96.8053
87.400,92.9165
87.600,99.0170
87.800,102.3274
88.000,93.9458
88.200,105.9307
88.400,92.7034
88.600,104.6885
88.800,105.8911
89.000,104.1623
89.200,98.7693
89.400,97.0564
89.600,92.8047
89.800,102.7535
90.000,97.1544
90.200,97.2422
90.400,100.8647
90.600,95.6483
90.800,100.1973
91.000,95.8884
91.200,98.4346
91.400,97.1255
91.600,93.6218
91.800,99.1017
92.000,95.8568
92.200,97.4306
92.400,99.8180
92.600,101.9205
92.800,101.0887
93.000,103.3515
93.200,92.3872
93.400,95.2098
93.600,96.8984
93.800,102.0812
94.000,96.4191
94.200,100.0774
94.400,102.8403
94.600,98.2113
94.800,98.4698
95.000,101.4055
95.200,94.7291
95.400,97.2001
95.600,93.7108
95.800,91.5916
96.000,103.8291
96.200,94.1590
96.400,97.2155
96.600,103.0914
96.800,93.4812
97.000,102.3014
97.200,103.8537
97.400,97.8592
97.600,96.3821
97.800,90.8970
98.000,96.7622
98.200,103.2772
98.400,91.2381
98.600,98.0757
98.800,95.8605
99.000,91.6703
99.200,95.0097
99.400,101.3254
99.600,101.3796
99.800,97.9972
100.000,96.4676
100.200,100.0263
100.400,98.8738
100.600,93.8142
100.800,90.2770
101.000,97.8662
101.200,99.6837
101.400,91.1034
101.600,96.3309
101.800,96.4809
102.000,96.3184
102.200,99.0602
102.400,94.5496
102.600,103.1623
102.800,95.7272
103.000,92.4337
103.200,102.8661
103.400,102.9788
103.600,102.9283
103.800,97.5129
104.000,97.6151
104.200,103.1520
104.400,98.9637
104.600,99.3544
104.800,95.0465
105.000,95.0322
105.200,102.6494
105.400,93.3426
105.600,100.1787
105.800,90.5181
106.000,101.0884
106.200,89.6788
106.400,94.7146
106.600,99.2630
106.800,99.4169
107.000,92.8910
107.200,99.2347
107.400,98.5121
107.600,95.7518
107.800,95.9595
108.000,96.3904
108.200,92.9145
108.400,98.8072
108.600,90.1513
108.800,95.3122
109.000,99.1534
109.200,99.1506
109.400,95.1569
109.600,88.9551
109.800,89.7384
110.000,90.5657
110.200,91.6241
110.400,93.5967
110.600,101.8036
110.800,101.4919
111.000,91.6817
111.200,99.2097
111.400,90.2559
111.600,102.0087
111.800,96.5476
112.000,98.9256
112.200,88.1156
112.400,89.3334
112.600,99.8135
112.800,89.3087
113.000,92.3952
113.200,98.3014
113.400,88.5030
113.600,90.6599
113.800,91.3580
114.000,96.7979
114.200,95.4930
114.400,100.0683
114.600,92.5025
114.800,93.6095
115.000,94.3953
115.200,89.4298
115.400,98.1141
115.600,89.6637
115.800,91.4907
116.000,94.1509
116.200,90.7298
116.400,95.1279
116.600,100.8101
116.800,91.7585
117.000,94.3603
117.200,88.3352
117.400,97.9596
117.600,87.1383
117.800,100.8199
118.000,90.0189
118.200,93.7981
118.400,96.6399
118.600,88.0364
118.800,95.8614
119.000,94.6134
119.200,90.8429
119.400,94.7834
119.600,89.9569
119.800,97.0609
120.000,99.4143
120.200,95.9466
120.400,99.4894
120.600,101.8607
120.800,97.2606
121.000,98.2313
121.200,100.7292
121.400,106.0449
121.600,120.9223
121.800,123.8799
122.000,135.9891
122.200,148.8881
122.400,157.2522
122.600,186.7359
122.800,205.5380
123.000,236.5486
123.200,257.7820
123.400,309.8023
123.600,352.7529
123.800,404.2544
124.000,463.6615
124.200,534.7945
124.400,618.2956
124.600,712.8988
124.800,813.0186
125.000,918.5632
125.200,1047.3702
125.400,1165.5223
125.600,1305.9357
125.800,1453.5853
126.000,1585.4732
126.200,1743.3684
126.400,1890.8316
126.600,2025.9321
126.800,2168.8166
127.000,2293.2011
127.200,2415.7569
127.400,2511.9626
127.600,2597.9906
127.800,2673.1230
128.000,2721.7823
128.200,2752.2047
128.400,2756.2282
128.600,2737.2174
128.800,2698.4385
129.000,2647.4420
129.200,2572.5841
129.400,2469.6943
129.600,2366.0991
129.800,2244.5891
130.000,2107.2397
130.200,1972.5123
130.400,1821.1075
130.600,1674.7101
130.800,1527.9504
131.000,1393.4572
131.200,1256.9173
131.400,1118.0268
131.600,990.3377
131.800,870.5834
132.000,766.9747
132.200,677.5768
132.400,591.4839
132.600,502.1925
132.800,436.4498
133.000,383.3136
133.200,334.7648
133.400,278.6825
133.600,254.6465
133.800,213.8633
134.000,185.1038
134.200,168.5628
134.400,159.0089
134.600,137.1861
134.800,135.9480
135.000,121.5539
135.200,114.5611
135.400,107.8287
135.600,110.0147
135.800,105.2809
136.000,97.4427
136.200,92.9309
136.400,98.5454
136.600,89.7407
136.800,94.9138
137.000,90.2581
137.200,89.9583
137.400,86.8390
137.600,88.4217
137.800,93.1584
138.000,98.2402
138.200,88.0447
138.400,98.8542
138.600,97.1109
138.800,96.8273
139.000,92.5843
139.200,92.6974
139.400,88.5229
139.600,98.2134
139.800,97.6302
140.000,95.3948
140.200,98.5135
140.400,90.0519
140.600,92.8439
140.800,91.4056
141.000,85.8570
141.200,88.1137
141.400,91.3373
141.600,92.2308
141.800,89.0520
142.000,94.2647
142.200,92.9005
142.400,85.4311
142.600,97.2097
142.800,87.3134
143.000,89.0006
143.200,85.2896
143.400,87.0575
143.600,94.1650
143.800,96.6227
144.000,89.3216
144.200,88.8884
144.400,98.2404
144.600,85.5394
144.800,98.3453
145.000,91.7991
145.200,91.6287
145.400,87.1019
145.600,95.3328
145.800,92.0584
146.000,90.9401
146.200,90.1471
146.400,91.7579
146.600,87.9501
146.800,94.3300
147.000,89.1127
147.200,87.6620
147.400,93.9346
147.600,86.6600
147.800,92.9560
148.000,89.1546
148.200,96.4729
148.400,91.2681
148.600,88.9682
148.800,92.5688
149.000,87.3553
149.200,88.3142
149.400,99.0800
149.600,87.9890
149.800,89.8812
150.000,99.1699
150.200,91.7503
150.400,96.3713
150.600,96.7311
150.800,95.8236
151.000,90.0330
151.200,89.9740
151.400,93.8764
151.600,97.7666
151.800,91.9154
152.000,97.3172
152.200,96.3697
152.400,94.3308
152.600,94.5214
152.800,97.3908
153.000,97.3596
153.200,91.9467
153.400,97.2745
153.600,95.3294
153.800,87.1746
154.000,99.2895
154.200,88.6123
154.400,89.2723
154.600,92.8180
154.800,90.7830
155.000,94.3490
155.200,89.6280
155.400,93.7197
155.600,90.4296
155.800,89.2766
156.000,89.4619
156.200,93.0868
156.400,87.4350
156.600,95.1011
156.800,98.2256
157.000,95.6983
157.200,86.5971
157.400,91.3065
157.600,88.5468
157.800,96.4860
158.000,95.9265
158.200,97.0391
158.400,87.2987
158.600,89.7473
158.800,95.4690
159.000,99.6090
159.200,99.6670
159.400,98.3318
159.600,90.7976
159.800,96.6981
160.000,90.4340
160.200,99.6466
160.400,92.1429
160.600,88.8736
160.800,96.1984
161.000,92.8238
161.200,87.6320
161.400,86.4953
161.600,97.7491
161.800,92.8933
162.000,96.6020
162.200,86.6153
162.400,97.3119
162.600,93.3062
162.800,98.4598
163.000,90.9604
163.200,92.8888
163.400,97.6506
163.600,98.0549
163.800,99.5927
164.000,93.4066
164.200,86.9049
164.400,88.0345
164.600,88.3414
164.800,97.8962
165.000,100.0723
165.200,92.1505
165.400,93.6006
165.600,91.4185
165.800,91.5392
166.000,98.9854
166.200,97.5848
166.400,99.9587
166.600,100.0023
166.800,91.0678
167.000,96.6385
167.200,98.0043
167.400,91.3081
167.600,97.8448
167.800,94.6911
168.000,98.0293
168.200,101.0480
168.400,92.4807
168.600,89.4531
168.800,96.5998
169.000,88.2527
169.200,87.9507
169.400,94.4453
169.600,101.3224
169.800,91.0304
170.000,91.3980
170.200,89.4566
170.400,88.3533
170.600,88.4923
170.800,97.2238
171.000,89.5224
171.200,93.6853
171.400,96.8079
171.600,92.8781
171.800,92.0194
172.000,98.9347
172.200,92.7364
172.400,96.8202
172.600,98.9679
172.800,89.8437
173.000,89.4753
173.200,97.6188
173.400,93.1383
173.600,95.2188
173.800,91.1715
174.000,88.6584
174.200,102.0531
174.400,101.5234
174.600,89.9385
174.800,102.4225
175.000,95.4795
175.200,91.8437
175.400,90.7227
175.600,95.8217
175.800,95.5058
176.000,97.4460
176.200,96.8635
176.400,101.5354
176.600,97.7961
176.800,97.6449
177.000,90.6904
177.200,97.8358
177.400,92.1156
177.600,97.2003
177.800,103.0006
178.000,102.8631
178.200,95.7218
178.400,97.9633
178.600,90.7619
178.800,92.8209
179.000,102.7144
179.200,90.9881
179.400,101.8835
179.600,103.0598
179.800,93.9382
180.000,100.8295
180.200,103.3986
180.400,90.5190
180.600,101.5320
180.800,93.2453
181.000,98.9038
181.200,91.4935
181.400,101.7183
181.600,93.0215
181.800,100.5971
182.000,92.1967
182.200,100.9265
182.400,92.1385
182.600,98.7601
182.800,97.0859
183.000,97.8441
183.200,101.9992
183.400,91.0264
183.600,99.4218
183.800,97.4895
184.000,90.9354
184.200,97.2821
184.400,96.0270
184.600,104.8996
184.800,97.7125
185.000,103.5394
185.200,95.7164
185.400,99.5270
185.600,101.2513
185.800,91.6300
186.000,102.3650
186.200,92.9391
186.400,98.2849
186.600,105.0596
186.800,99.0837
187.000,95.9147
187.200,102.1702
187.400,94.8687
187.600,105.4712
187.800,104.5298
188.000,101.5722
188.200,104.8430
188.400,103.4106
188.600,92.3284
188.800,105.2406
189.000,98.9169
189.200,92.3800
189.400,97.1700
189.600,94.5961
189.800,95.1145
190.000,104.7452
190.200,102.8495
190.400,101.3470
190.600,97.8712
190.800,99.0036
191.000,105.0819
191.200,98.8528
191.400,94.0800
191.600,100.4485
191.800,96.9456
192.000,99.4557
192.200,101.7060
192.400,94.2215
192.600,104.3797
192.800,97.4966
193.000,95.3130
193.200,103.2226
193.400,97.8259
193.600,103.2361
193.800,98.3467
194.000,102.8462
194.200,99.6125
194.400,96.3984
194.600,105.5161
194.800,100.0125
195.000,96.1713
195.200,95.5566
195.400,104.1197
195.600,105.4621
195.800,95.6824
196.000,95.0793
196.200,102.6579
196.400,95.7835
196.600,101.2407
196.800,100.8557
197.000,106.5764
197.200,107.1411
197.400,95.1373
197.600,107.5194
197.800,96.4848
198.000,102.1738
198.200,105.3506
198.400,101.3885
198.600,95.6925
198.800,95.0318
199.000,106.8390
199.200,106.8413
199.400,95.4076
199.600,99.0214
199.800,101.7312
200.000,101.3471
200.200,99.4417
200.400,108.8251
200.600,96.0060
200.800,103.8685
201.000,105.7633
201.200,108.7671
201.400,99.7564
201.600,100.8573
201.800,97.7458
202.000,102.0931
202.200,99.6316
202.400,107.5593
202.600,107.4516
202.800,103.7312
203.000,95.5498
203.200,105.8495
203.400,108.7981
203.600,98.5050
203.800,101.2770
204.000,107.3150
204.200,103.9471
204.400,96.2662
204.600,95.9645
204.800,103.8045
205.000,97.7633
205.200,96.9160
205.400,99.2390
205.600,105.1639
205.800,106.6853
206.000,103.7840
206.200,97.9393
206.400,103.3753
206.600,99.8512
206.800,103.3328
207.000,102.0932
207.200,99.8200
207.400,109.8251
207.600,100.6584
207.800,107.2285
208.000,97.8824
208.200,109.7662
208.400,107.7531
208.600,107.6118
208.800,106.6158
209.000,97.3851
209.200,97.0022
209.400,98.5080
209.600,106.6855
209.800,101.5314
210.000,103.8806
210.200,107.0566
210.400,101.3118
210.600,110.7552
210.800,106.3199
211.000,98.8552
211.200,98.4290
211.400,108.6878
211.600,109.7147
211.800,100.8471
212.000,97.7797
212.200,110.5836
212.400,100.0348
212.600,100.6047
212.800,104.1639
213.000,98.8687
213.200,105.0155
213.400,111.6034
213.600,107.5610
213.800,109.0385
214.000,102.8912
214.200,111.5791
214.400,100.3432
214.600,104.7488
214.800,109.6437
215.000,110.5640
215.200,107.3004
215.400,110.4446
215.600,107.2322
215.800,104.6938
216.000,109.6932
216.200,107.3684
216.400,108.7752
216.600,109.3792
216.800,112.0549
217.000,112.2950
217.200,100.1516
217.400,104.9381
217.600,99.9598
217.800,105.8327
218.000,104.9911
218.200,109.2786
218.400,102.4771
218.600,110.6381
218.800,105.5216
219.000,105.7303
219.200,100.5293
219.400,107.3859
219.600,101.2426
219.800,103.6142
220.000,99.8736
220.200,109.8388
220.400,100.8947
220.600,108.6482
220.800,102.9247
221.000,107.8604
221.200,112.6907
221.400,105.7787
221.600,109.1389
221.800,108.7156
222.000,103.2815
222.200,104.5349
222.400,109.1767
222.600,104.5013
222.800,109.4212
223.000,104.4979
223.200,111.5640
223.400,105.0524
223.600,101.8030
223.800,107.9788
224.000,104.0699
224.200,113.1654
224.400,100.0342
224.600,100.4993
224.800,107.5198
225.000,104.4849
225.200,103.2176
225.400,105.1693
225.600,105.2636
225.800,105.8954
226.000,104.1096
226.200,112.5544
226.400,111.0158
226.600,105.7626
226.800,108.3237
227.000,111.1274
227.200,109.2884
227.400,106.8690
227.600,111.5464
227.800,110.8974
228.000,110.1337
228.200,104.3854
228.400,103.2370
228.600,112.3109
228.800,101.4168
229.000,110.7237
229.200,112.7775
229.400,102.0175
229.600,105.3359
229.800,114.6151
230.000,107.5429
230.200,104.5950
230.400,101.4095
230.600,103.2553
230.800,101.8600
231.000,112.8272
231.200,113.6492
231.400,111.8628
231.600,111.3237
231.800,114.6279
232.000,105.1367
232.200,114.4925
232.400,108.4397
232.600,102.2054
232.800,110.7236
233.000,105.4496
233.200,111.0612
233.400,106.5611
233.600,104.0738
233.800,108.1461
234.000,104.5910
234.200,107.9151
234.400,106.7653
234.600,103.7445
234.800,104.4138
235.000,110.1547
235.200,112.6727
235.400,113.4330
235.600,108.5318
235.800,110.8964
236.000,104.3459
236.200,111.6749
236.400,113.8688
236.600,108.2584
236.800,105.6079
237.000,109.2759
237.200,107.2135
237.400,106.9347
237.600,106.0857
237.800,104.6144
238.000,113.2701
238.200,103.6664
238.400,102.8977
238.600,108.8770
238.800,105.7853
239.000,105.7033
239.200,102.2124
239.400,104.6439
239.600,109.2201
239.800,113.3484
240.000,108.9000
240.200,108.6674
240.400,107.9348
240.600,113.1817
240.800,107.9944
241.000,107.1883
241.200,111.3573
241.400,104.0544
241.600,115.1837
241.800,111.6316
242.000,111.1021
242.200,111.4485
242.400,111.0499
242.600,110.0285
242.800,103.5088
243.000,107.2958
243.200,111.2745
243.400,113.0060
243.600,102.5703
243.800,105.8492
244.000,110.5302
244.200,104.6882
244.400,113.7172
244.600,107.7007
244.800,103.2763
245.000,104.3542
245.200,112.4298
245.400,113.5395
245.600,108.1782
245.800,114.1951
246.000,103.1434
246.200,110.7441
246.400,112.3671
246.600,110.0150
246.800,113.4187
247.000,107.4027
247.200,107.2622
247.400,109.2181
247.600,107.8436
247.800,109.8537
248.000,111.1701
248.200,101.9277
248.400,103.6369
248.600,111.3433
248.800,105.3844
249.000,110.5789
249.200,115.4217
249.400,106.8902
249.600,107.9999
249.800,114.8305
250.000,106.1369
250.200,110.9546
250.400,109.1645
250.600,114.1385
250.800,110.5569
251.000,102.0027
251.200,112.9835
251.400,113.8354
251.600,113.3876
251.800,115.5619
252.000,114.7983
252.200,104.0594
252.400,107.4059
252.600,108.8595
252.800,112.0563
253.000,104.3768
253.200,102.6149
253.400,105.6400
253.600,110.4913
253.800,112.4417
254.000,112.8800
254.200,111.2530
254.400,104.8336
254.600,106.5361
254.800,108.0165
255.000,103.6068
255.200,114.7674
255.400,115.3352
255.600,104.7978
255.800,115.0809
256.000,108.3560
256.200,105.7407
256.400,111.8512
256.600,101.9910
256.800,110.6520
257.000,115.1263
257.200,108.9123
257.400,113.7009
257.600,112.7114
257.800,105.8387
258.000,104.4043
258.200,114.9746
258.400,113.7315
258.600,115.2991
258.800,108.8135
259.000,106.6619
259.200,114.5302
259.400,102.5472
259.600,102.8272
259.800,115.3119
260.000,108.0859
260.200,113.5728
260.400,110.7053
260.600,101.8087
260.800,102.3568
261.000,103.2776
261.200,114.8522
261.400,108.6214
261.600,102.0981
261.800,113.4129
262.000,111.0585
262.200,114.7633
262.400,105.8960
262.600,109.3340
262.800,103.3825
263.000,107.0544
263.200,108.1373
263.400,111.9182
263.600,107.1375
263.800,109.7797
264.000,113.1334
264.200,102.4877
264.400,105.9569
264.600,114.3379
264.800,102.1172
265.000,106.0825
265.200,108.4029
265.400,105.9746
265.600,107.3320
265.800,105.9265
266.000,103.0898
266.200,108.1923
266.400,102.9305
266.600,103.4311
266.800,106.7890
267.000,112.9330
267.200,111.9034
267.400,109.5789
267.600,111.4858
267.800,104.1247
268.000,105.7563
268.200,109.0328
268.400,103.8558
268.600,105.6884
268.800,103.1531
269.000,111.8130
269.200,110.1299
269.400,104.5965
269.600,107.2448
269.800,102.8864
270.000,110.8168
270.200,109.0786
270.400,112.9027
270.600,109.5114
270.800,107.2519
271.000,101.5668
271.200,110.5751
271.400,105.6827
271.600,107.4408
271.800,111.4758
272.000,100.9851
272.200,106.5196
272.400,110.1667
272.600,104.4099
272.800,110.3894
273.000,108.9407
273.200,99.8298
273.400,101.8923
273.600,101.6161
273.800,112.4707
274.000,109.9886
274.200,109.2088
274.400,99.6009
274.600,107.5200
274.800,109.0707
275.000,104.4610
275.200,111.6400
275.400,103.9846
275.600,109.2219
275.800,107.4226
276.000,112.0782
276.200,108.5069
276.400,104.7633
276.600,112.2908
276.800,112.6515
277.000,102.2423
277.200,108.2248
277.400,105.9298
277.600,105.2031
277.800,102.4764
278.000,107.4223
278.200,102.6968
278.400,100.9909
278.600,100.9345
278.800,106.5501
279.000,102.4464
279.200,102.3050
279.400,109.1290
279.600,109.7546
279.800,105.8063
280.000,111.6157
280.200,110.5868
280.400,105.1596
280.600,100.3184
280.800,104.9685
281.000,101.3022
281.200,110.8117
281.400,102.5388
281.600,109.8466
281.800,109.2579
282.000,109.5140
282.200,106.6902
282.400,111.2181
282.600,101.3575
282.800,109.0173
283.000,101.9617
283.200,100.9886
283.400,109.6147
283.600,105.5377
283.800,100.0474
284.000,99.5759
284.200,99.9417
284.400,110.0690
284.600,104.0207
284.800,107.8271
285.000,104.3809
285.200,106.4587
285.400,107.1347
285.600,104.9957
285.800,105.1240
286.000,107.7164
286.200,101.6454
286.400,99.9988
286.600,100.1616
286.800,102.5236
287.000,109.2490
287.200,106.6714
287.400,97.9076
287.600,107.4130
287.800,108.2294
288.000,99.2381
288.200,99.6422
288.400,109.5871
288.600,99.9072
288.800,105.7204
289.000,104.1163
289.200,108.8436
289.400,98.4863
289.600,110.4979
289.800,102.1628
290.000,106.5772
290.200,97.8895
290.400,98.7427
290.600,102.6563
290.800,103.3267
291.000,100.6796
291.200,102.9459
291.400,108.6674
291.600,99.8348
291.800,101.6568
292.000,101.2541
292.200,106.1530
292.400,100.0917
292.600,104.2286
292.800,96.8357
293.000,103.0282
293.200,104.3286
293.400,97.1443
293.600,108.9949
293.800,105.9626
294.000,97.4316
294.200,104.6888
294.400,104.2526
294.600,107.7447
294.800,97.7448
295.000,104.9290
295.200,109.1133
295.400,105.5588
295.600,96.7299
295.800,104.1071
296.000,105.7352
296.200,104.0177
296.400,101.4525
296.600,98.7730
296.800,99.2245
297.000,102.2947
297.200,103.3632
297.400,108.7524
297.600,104.7710
297.800,96.1991
298.000,108.3426
298.200,103.5411
298.400,100.3438
298.600,101.5393
298.800,100.4784
299.000,96.2214
299.200,106.1675
299.400,96.6156
299.600,95.5437
299.800,108.4940
300.000,107.6953
